80000400,entrypoint
80082A7C,Scene_CommandEchoSettings
80082A94,Scene_CommandAlternateHeaderList
80082B90,Scene_CommandCutsceneData
80082BD0,Scene_CommandMiscSettings
80082C94,Scene_SetTransitionForNextEntrance
80082D50,Scene_Draw
80082DB4,Scene_DrawConfigDefault
80082DF4,Scene_DrawConfigDekuTree
80082F3C,Scene_DrawConfigDekuTreeBoss
80083020,Scene_DrawConfigDodongosCavern
80083348,Scene_DrawConfigTempleOfTime
80083BAC,Scene_DrawConfigGrottos
80083EAC,Scene_DrawConfigChamberOfTheSages
800840B4,Scene_DrawConfigGreatFairyFountain
80084244,Scene_DrawConfigGraveExitLightShining
8008431C,Scene_DrawConfigFairysFountain
80084478,Scene_DrawConfigShadowTempleAndWell
80084604,Scene_DrawConfigThievesHideout
800846EC,Scene_DrawConfigWaterTemple
80084E54,Scene_DrawConfigWaterTempleBoss
80084F70,Scene_DrawConfigShootingGallery
80085024,Scene_DrawConfigCastleCourtyardGuards
8008519C,Scene_DrawConfigOutsideGanonsCastle
80085408,func_8009BEEC
800855C8,Scene_DrawConfigGanonsTowerCollapseExterior
80085898,Scene_DrawConfigIceCavern
80085A7C,Scene_DrawConfigRoyalFamilysTomb
80085CE8,Scene_DrawConfigLakesideLaboratory
80085EC0,Scene_DrawConfigCalmWater
80085FC4,Scene_DrawConfigGerudoTrainingGround
800861A8,Gfx_TwoTexScrollPrimColor
80086308,Scene_DrawConfigFishingPond
80086430,Scene_DrawConfigBombchuBowlingAlley
80086628,Scene_DrawConfigLonLonBuildings
800866F8,Scene_DrawConfigMarketGuardHouse
8008682C,Scene_DrawConfigPotionShopGranny
800869A8,Scene_DrawConfigForestTemple
80086B8C,Scene_DrawConfigSpiritTemple
80086BFC,Scene_DrawConfigHyruleField
80086EAC,Scene_DrawConfigKakarikoVillage
80086F7C,Scene_DrawConfigZorasRiver
8008718C,Scene_DrawConfigKokiriForest
800875C8,Scene_DrawConfigLakeHylia
80087784,Scene_DrawConfigZorasDomain
800878E0,Scene_DrawConfigZorasFountain
80087AC8,Scene_DrawConfigGerudoValley
80087E0C,Scene_DrawConfigLostWoods
80087FF0,Scene_DrawConfigDesertColossus
800880FC,Scene_DrawConfigGerudosFortress
8008816C,Scene_DrawConfigHauntedWasteland
800882D8,Scene_DrawConfigHyruleCastle
80088470,Scene_DrawConfigDeathMountainTrail
8008862C,Scene_DrawConfigDeathMountainCrater
800887E0,Scene_DrawConfigGoronCity
80088948,Scene_DrawConfigLonLonRanch
80088A18,Scene_DrawConfigFireTemple
80088BAC,Scene_DrawConfigJabuJabu
80089048,Scene_DrawConfigInsideGanonsCastle
80089240,Scene_DrawConfigInsideGanonsCastleCollapse
80089260,Scene_DrawConfigGanonsTowerCollapseInterior
80089280,Scene_DrawConfigBesitu
800893C0,SkelAnime_DrawLimbLod
800895FC,SkelAnime_DrawLod
800897EC,SkelAnime_DrawFlexLimbLod
80089A74,SkelAnime_DrawFlexLod
80089CEC,SkelAnime_DrawLimbOpa
80089F0C,SkelAnime_DrawOpa
8008A0EC,SkelAnime_DrawFlexLimbOpa
8008A35C,SkelAnime_DrawFlexOpa
8008A5C0,SkelAnime_GetFrameData
8008A728,Animation_GetLength
8008A764,Animation_GetLastFrame
8008A7AC,SkelAnime_DrawLimb
8008A9E4,SkelAnime_Draw
8008ABD8,SkelAnime_DrawFlexLimb
8008AE5C,SkelAnime_DrawFlex
8008B0C4,SkelAnime_GetFrameDataLegacy
8008B4C8,Animation_GetLimbCountLegacy
8008B504,Animation_GetLengthLegacy
8008B540,Animation_GetLastFrameLegacy
8008B588,SkelAnime_InterpFrameTable
8008BA08,AnimationContext_Reset
8008BA14,AnimationContext_SetNextQueue
8008BA34,AnimationContext_DisableQueue
8008BA5C,AnimationContext_AddEntry
8008BA94,AnimationContext_SetLoadFrame
8008BB90,AnimationContext_SetCopyAll
8008BBF8,AnimationContext_SetInterp
8008BC68,AnimationContext_SetCopyTrue
8008BCD8,AnimationContext_SetCopyFalse
8008BD48,AnimationContext_SetMoveActor
8008BDA4,AnimationContext_LoadFrame
8008BDD4,AnimationContext_CopyAll
8008BE44,AnimationContext_Interp
8008BEA0,AnimationContext_CopyTrue
8008BF20,AnimationContext_CopyFalse
8008BFA4,AnimationContext_MoveActor
8008C038,AnimationContext_Update
8008C0D8,SkelAnime_InitLink
8008C23C,LinkAnimation_SetUpdateFunction
8008C274,LinkAnimation_Update
8008C298,LinkAnimation_Morph
8008C354,LinkAnimation_AnimateFrame
8008C430,LinkAnimation_Loop
8008C4D0,LinkAnimation_Once
8008C5AC,Animation_SetMorph
8008C5D0,LinkAnimation_Change
8008C748,LinkAnimation_PlayOnce
8008C7A8,LinkAnimation_PlayOnceSetSpeed
8008C80C,LinkAnimation_PlayLoop
8008C868,LinkAnimation_PlayLoopSetSpeed
8008C8C8,LinkAnimation_CopyJointToMorph
8008C8F8,LinkAnimation_CopyMorphToJoint
8008C928,LinkAnimation_LoadToMorph
8008C96C,LinkAnimation_LoadToJoint
8008C9B0,LinkAnimation_InterpJointMorph
8008C9E8,LinkAnimation_BlendToJoint
8008CA88,LinkAnimation_BlendToMorph
8008CB28,LinkAnimation_EndLoop
8008CB4C,Animation_OnFrameImpl
8008CC04,LinkAnimation_OnFrame
8008CC54,SkelAnime_Init
8008CD58,SkelAnime_InitFlex
8008CE64,SkelAnime_InitSkin
8008CF44,SkelAnime_SetUpdate
8008CF90,SkelAnime_Update
8008CFB4,SkelAnime_Morph
8008D074,SkelAnime_MorphTaper
8008D1FC,SkelAnime_AnimateFrame
8008D344,SkelAnime_LoopFull
8008D3E4,SkelAnime_LoopPartial
8008D48C,SkelAnime_Once
8008D590,Animation_ChangeImpl
8008D74C,Animation_Change
8008D794,Animation_PlayOnce
8008D7EC,Animation_MorphToPlayOnce
8008D848,Animation_PlayOnceSetSpeed
8008D8A4,Animation_PlayLoop
8008D8F8,Animation_MorphToLoop
8008D930,Animation_PlayLoopSetSpeed
8008D988,Animation_EndLoop
8008D9B4,Animation_Reverse
8008D9D8,SkelAnime_CopyFrameTableTrue
8008DA40,SkelAnime_CopyFrameTableFalse
8008DAAC,SkelAnime_UpdateTranslation
8008DC78,Animation_OnFrame
8008DCA0,SkelAnime_Free
8008DCEC,SkelAnime_CopyFrameTable
8008DD40,Skin_UpdateVertices
8008DF0C,Skin_ApplyLimbModifications
8008E37C,Skin_DrawAnimatedLimb
8008E458,Skin_DrawLimb
8008E578,Skin_DrawImpl
8008E7A4,func_800A6330
8008E7D4,func_800A6360
8008E808,func_800A6394
8008E840,func_800A63CC
8008E87C,Skin_GetLimbPos
8008E8E0,Skin_InitAnimatedLimb
8008EABC,Skin_Init
8008EC8C,Skin_Free
8008ED60,func_800A698C
8008EE9C,Skin_ApplyAnimTransformations
8008F1F0,SkinMatrix_Vec3fMtxFMultXYZW
8008F2D8,SkinMatrix_Vec3fMtxFMultXYZ
8008F388,SkinMatrix_MtxFMtxFMult
8008F6E4,SkinMatrix_GetClear
8008F6F8,SkinMatrix_Clear
8008F750,SkinMatrix_MtxFCopy
8008F7D8,SkinMatrix_Invert
8008FA78,SkinMatrix_SetScale
8008FADC,SkinMatrix_SetRotateZYX
8008FC6C,SkinMatrix_SetRotateYXZ
8008FDFC,SkinMatrix_SetTranslate
8008FE60,SkinMatrix_SetTranslateRotateZYXScale
8008FEE4,SkinMatrix_SetTranslateRotateYXZScale
8008FF68,SkinMatrix_SetTranslateRotateZYX
8008FFC8,SkinMatrix_Vec3fToVec3s
8009000C,SkinMatrix_Vec3sToVec3f
80090050,SkinMatrix_MtxFToMtx
80090268,SkinMatrix_MtxFToNewMtx
800902B0,SkinMatrix_SetRotateAxis
80090420,func_800A8030
80090590,Sram_InitNewSave
800906BC,Sram_InitDebugSave
8009087C,Sram_OpenSave
80090BC0,Sram_WriteSave
80090D0C,Sram_VerifyAndLoadAllSaves
80091238,Sram_InitSave
80091504,Sram_EraseSave
8009161C,Sram_CopySave
80091838,Sram_WriteSramHeader
8009186C,Sram_InitSram
80091964,Sram_Alloc
80091994,Sram_Init
800919B0,SsSram_Init
80091A88,SsSram_Dma
80091B14,SsSram_ReadWrite
80091B80,Rumble_Update
80091BBC,Rumble_Override
80091C6C,Rumble_Request
80091D3C,Rumble_Init
80091D78,Rumble_Destroy
80091DD0,Rumble_Controller1HasRumblePak
80091DE8,Rumble_Reset
80091DFC,Rumble_ClearRequests
80091E0C,Rumble_SetUpdateEnabled
80091E20,View_ViewportToVp
80091E8C,View_New
80091ED8,View_Free
80091EF8,View_Init
80091FB8,View_LookAt
80092054,View_LookAtUnsafe
800920A4,View_SetScale
800920C4,View_GetScale
800920D4,View_SetPerspective
80092104,View_GetPerspective
80092124,View_SetOrtho
80092160,View_GetOrtho
80092180,View_SetViewport
800921B4,View_GetViewport
800921DC,View_ApplyLetterbox
80092334,View_SetDistortionOrientation
80092358,View_SetDistortionScale
8009237C,View_SetDistortionSpeed
80092390,View_InitDistortion
800923F4,View_ClearDistortion
80092428,View_SetDistortion
8009247C,View_StepDistortion
80092634,View_Apply
80092680,View_ApplyPerspective
80092974,View_ApplyOrtho
80092B30,View_ApplyOrthoToOverlay
80092D70,View_ApplyPerspectiveToOverlay
800930BC,View_UpdateViewingMatrix
80093128,View_ApplyTo
80093550,ViMode_LogPrint
8009355C,ViMode_Configure
80093B04,ViMode_Save
80093BE4,ViMode_Load
80093C6C,ViMode_Init
80093CD4,ViMode_Destroy
80093CE0,ViMode_ConfigureFeatures
80093D44,ViMode_Update
800940C0,func_800ACE70
800940E4,func_800ACE90
800940F0,func_800ACE98
80094260,VisMono_Init
800942B0,VisMono_Destroy
800942D4,VisMono_DesaturateTLUT
800945E8,VisMono_DesaturateDList
80094864,VisMono_Draw
80094A50,VisMono_DrawOld
80094AC0,func_800AD920
80094AF4,func_800AD950
80094B00,func_800AD958
80094DB0,func_800ADBB0
800954C4,func_800AE2C0
800961EC,func_800AEFC8
8009639C,func_800AF178
8009643C,Skybox_Setup
80097590,Skybox_Init
800976A0,Skybox_UpdateMatrix
80097728,Skybox_Draw
80097D8C,Skybox_Update
80097DA0,PlayerCall_InitFuncPtrs
80097E08,PlayerCall_Init
80097E50,PlayerCall_Destroy
80097E90,PlayerCall_Update
80097ED0,PlayerCall_Draw
80097F10,TransitionTile_InitGraphics
800982D8,TransitionTile_InitVtxData
80098398,TransitionTile_Destroy
80098424,TransitionTile_Init
8009859C,TransitionTile_SetVtx
800986B0,TransitionTile_Draw
800987DC,TransitionTile_Suck
80098910,TransitionTile_Update
8009891C,func_800B23F0
80098930,TransitionTriforce_Start
80098968,TransitionTriforce_Init
80098A08,TransitionTriforce_Destroy
80098A14,TransitionTriforce_Update
80098B28,TransitionTriforce_SetColor
80098B34,TransitionTriforce_SetType
80098B40,TransitionTriforce_SetState
80098B4C,TransitionTriforce_Draw
80098E50,TransitionTriforce_IsDone
80098EE0,TransitionWipe_Start
80098F98,TransitionWipe_Init
80098FC4,TransitionWipe_Destroy
80098FD0,TransitionWipe_Update
800990B0,TransitionWipe_Draw
800992EC,TransitionWipe_IsDone
800992F8,TransitionWipe_SetType
80099338,TransitionWipe_SetColor
80099344,TransitionWipe_SetUnkColor
80099350,TransitionCircle_Start
8009953C,TransitionCircle_Init
80099568,TransitionCircle_Destroy
80099574,TransitionCircle_Update
800996F8,TransitionCircle_Draw
80099994,TransitionCircle_IsDone
800999A0,TransitionCircle_SetType
800999F8,TransitionCircle_SetColor
80099A04,TransitionCircle_SetUnkColor
80099A10,TransitionFade_Start
80099A6C,TransitionFade_Init
80099A98,TransitionFade_Destroy
80099AA4,TransitionFade_Update
80099C34,TransitionFade_Draw
80099D00,TransitionFade_IsDone
80099D0C,TransitionFade_SetColor
80099D18,TransitionFade_SetType
80099D70,Letterbox_SetSizeTarget
80099D80,Letterbox_GetSizeTarget
80099D90,Letterbox_SetSize
80099DA0,Letterbox_GetSize
80099DB0,Letterbox_Init
80099DD0,Letterbox_Destroy
80099DE0,Letterbox_Update
80099EE0,func_800BB0A0
8009A0F4,func_800BB2B4
8009A3B0,KaleidoManager_LoadOvl
8009A40C,KaleidoManager_ClearOvl
8009A45C,KaleidoManager_Init
8009A4CC,KaleidoManager_Destroy
8009A50C,KaleidoManager_GetRamAddr
8009A5E0,KaleidoScopeCall_LoadPlayer
8009A62C,KaleidoScopeCall_Init
8009A678,KaleidoScopeCall_Destroy
8009A698,KaleidoScopeCall_Update
8009A838,KaleidoScopeCall_Draw
8009A8C0,Play_ChangeViewpointBgCamIndex
8009A900,Play_SetViewpoint
8009A9AC,Play_CheckViewpoint
8009A9D4,Play_SetShopBrowsingViewpoint
8009AA00,Play_SetupTransition
8009ACAC,func_800BC88C
8009ACC4,Play_SetFog
8009AD10,Play_Destroy
8009AEA0,Play_Init
8009B66C,Play_Update
8009C760,Play_DrawOverlayElements
8009C7F8,Play_Draw
8009D218,Play_Main
8009D258,Play_InCsMode
8009D28C,func_800BFCB8
8009D438,Play_LoadFile
8009D4F0,Play_InitEnvironment
8009D538,Play_InitScene
8009D63C,Play_SpawnScene
8009D77C,Play_GetScreenPos
8009D840,Play_CreateSubCamera
8009D8F0,Play_GetActiveCamId
8009D8FC,Play_ChangeCameraStatus
8009D96C,Play_ClearCamera
8009D9D4,Play_ClearAllSubCameras
8009DA40,Play_GetCamera
8009DA78,Play_SetCameraAtEye
8009DB88,Play_SetCameraAtEyeUp
8009DCAC,Play_SetCameraFov
8009DCF4,Play_SetCameraRoll
8009DD40,Play_CopyCamera
8009DDBC,Play_InitCameraDataUsingPlayer
8009DE2C,Play_ChangeCameraSetting
8009DE68,Play_ReturnToMainCam
8009DF44,Play_GetCameraUID
8009DF78,func_800C09D8
8009DFE4,Play_SaveSceneFlags
8009E02C,Play_SetRespawnData
8009E09C,Play_SetupRespawnPoint
8009E108,Play_TriggerVoidOut
8009E160,Play_LoadToLastEntrance
8009E200,Play_TriggerRespawn
8009E234,Play_CamIsNotFixed
8009E2A4,FrameAdvance_IsEnabled
8009E2B4,func_800C0D34
8009E334,func_800C0DB4
8009E3F0,PreRender_SetValuesSave
8009E42C,PreRender_Init
8009E460,PreRender_SetValues
8009E494,PreRender_Destroy
8009E4B8,PreRender_CopyImage
8009E7C4,PreRender_CopyImageRegionImpl
8009EC5C,func_800C170C
8009F018,func_800C1AE8
8009F054,PreRender_CoverageRgba16ToI8
8009F3A4,PreRender_SaveZBuffer
8009F3DC,PreRender_SaveFramebuffer
8009F414,PreRender_FetchFbufCoverage
8009F528,PreRender_DrawCoverage
8009F56C,PreRender_RestoreZBuffer
8009F590,func_800C213C
8009F8E4,PreRender_RestoreFramebuffer
8009F908,PreRender_CopyImageRegion
8009F928,PreRender_AntiAliasFilter
800A03E8,PreRender_DivotFilter
800A053C,PreRender_ApplyFilters
800A0610,THGA_Init
800A0630,THGA_Destroy
800A0650,THGA_IsCrash
800A0670,THGA_Reset
800A0690,THGA_GetRemaining
800A06B0,THGA_GetHead
800A06D0,THGA_SetHead
800A06F0,THGA_GetTail
800A0710,THGA_AllocDisplayList
800A0734,THGA_AllocGfx
800A0754,THGA_AllocGfx2
800A0774,THGA_AllocTail
800A0794,THGA_AllocMtxArray
800A07B8,THGA_AllocMtx
800A07D8,THGA_AllocVtxArray
800A07FC,THGA_AllocVtx
800A0820,THA_GetHead
800A082C,THA_SetHead
800A0838,THA_GetTail
800A0844,THA_AllocHead
800A0858,THA_AllocHeadByte
800A0878,THA_AllocTail
800A0908,THA_AllocTailAlign16
800A0928,THA_AllocTailAlign
800A0944,THA_GetRemaining
800A0958,THA_IsCrash
800A097C,THA_Reset
800A0998,THA_Init
800A09BC,THA_Destroy
800A09E0,AudioMgr_StopAllSfx
800A0A30,func_800C3C80
800A0A68,AudioMgr_HandleRetrace
800A0BF0,AudioMgr_HandlePreNMI
800A0C14,AudioMgr_ThreadEntry
800A0D44,AudioMgr_Unlock
800A0D70,AudioMgr_Init
800A0E50,Setup_InitImpl
800A0E8C,Setup_Destroy
800A0E98,Setup_Init
800A1320,GameState_Update
800A1700,GameAlloc_Log
800A1720,GameAlloc_Malloc
800A178C,GameAlloc_Free
800A17D8,GameAlloc_Cleanup
800A1828,GameAlloc_Init
800A1840,Graph_InitTHGA
800A1958,Graph_GetNextGameState
800A1A08,Graph_Init
800A1A78,Graph_Destroy
800A1A84,Graph_TaskSet00
800A1DC8,Graph_Update
800A2074,Graph_ThreadEntry
800A216C,Graph_Alloc
800A21A0,Graph_Alloc2
800A21E0,Graph_GfxPlusOne
800A21EC,Graph_BranchDlist
800A2204,Graph_DlistAlloc
800A2240,ListAlloc_Init
800A2254,ListAlloc_Alloc
800A22C0,ListAlloc_Free
800A2340,ListAlloc_FreeAll
800A2390,Main
800A2740,PadMgr_AcquireSerialEventQueue
800A2770,PadMgr_ReleaseSerialEventQueue
800A2798,PadMgr_LockPadData
800A27C4,PadMgr_UnlockPadData
800A27F0,PadMgr_UpdateRumble
800A2A40,PadMgr_RumbleStop
800A2AE4,PadMgr_RumbleReset
800A2AF4,PadMgr_RumbleSetSingle
800A2B0C,PadMgr_RumbleSet
800A2B3C,PadMgr_UpdateInputs
800A2D1C,PadMgr_HandleRetrace
800A2EB8,PadMgr_HandlePreNMI
800A2EDC,PadMgr_RequestPadData
800A3058,PadMgr_ThreadEntry
800A3154,PadMgr_Init
800A3260,Sched_SwapFrameBufferImpl
800A32D0,Sched_SwapFrameBuffer
800A3320,Sched_HandlePreNMI
800A332C,Sched_HandleNMI
800A3350,Sched_QueueTask
800A33BC,Sched_Yield
800A33F0,Sched_GfxTaskFramebufferValid
800A34B4,Sched_Schedule
800A35E8,Sched_SetNextFramebufferFromTask
800A3634,Sched_TaskComplete
800A36AC,Sched_RunTask
800A3810,Sched_HandleNotification
800A3900,Sched_HandleRetrace
800A39D8,Sched_HandleRSPDone
800A3BEC,Sched_HandleRDPDone
800A3CB4,Sched_Notify
800A3CD8,Sched_ThreadEntry
800A3E0C,Sched_Init
800A3EE0,SpeedMeter_InitImpl
800A3EF0,SpeedMeter_Init
800A3F14,SpeedMeter_Destroy
800A3F20,SpeedMeter_DrawTimeEntries
800A43E4,SpeedMeter_InitAllocEntry
800A4428,SpeedMeter_DrawAllocEntry
800A467C,SpeedMeter_DrawAllocEntries
800A4920,SysCfb_Init
800A49E8,SysCfb_Reset
800A4A08,SysCfb_GetFbPtr
800A4A30,SysCfb_GetFbEnd
800A4A40,Math_FactorialF
800A4B40,Math_Factorial
800A4C04,Math_PowF
800A4C2C,Math_SinF
800A4C80,Math_CosF
800A4CE0,Math3D_PlaneVsLineSegClosestPoint
800A4E00,Math3D_LineVsLineClosestTwoPoints
800A50AC,Math3D_LineClosestToPoint
800A5198,Math3D_FindPointOnPlaneIntersect
800A51F8,Math3D_PlaneVsPlaneNewLine
800A53D8,Math3D_PlaneVsPlaneVsLineClosestPoint
800A5454,Math3D_PointOnInfiniteLine
800A54A0,Math3D_LineSplitRatio
800A54EC,Math3D_Cos
800A5510,Math3D_CosOut
800A55C8,Math3D_Vec3fReflect
800A569C,Math3D_PointInSquare2D
800A5700,Math3D_CirSquareVsTriSquare
800A5840,Math3D_SphCubeVsTriCube
800A5A64,Math3D_Dist1DSq
800A5A7C,Math3D_Dist1D
800A5AA0,Math3D_Dist2DSq
800A5AE4,Math3D_Dist2D
800A5B14,Math3D_Vec3fMagnitudeSq
800A5B40,Math3D_Vec3fMagnitude
800A5B68,Math3D_Vec3fDistSq
800A5B90,Math3D_Vec3f_DistXYZ
800A5BB0,Math3D_DistXYZ16toF
800A5C28,Math3D_Vec3fDiff_CrossZ
800A5C68,Math3D_Vec3fDiff_CrossX
800A5CA8,Math3D_Vec3fDiff_CrossY
800A5CE8,Math3D_Vec3f_Cross
800A5D5C,Math3D_SurfaceNorm
800A5DC4,Math3D_PointRelativeToCubeFaces
800A5E70,Math3D_PointRelativeToCubeEdges
800A6020,Math3D_PointRelativeToCubeVertices
800A619C,Math3D_LineVsCube
800A6C14,Math3D_LineVsCubeShort
800A6D80,Math3D_RotateXZPlane
800A6E0C,Math3D_DefPlane
800A6F20,Math3D_Planef
800A6F60,Math3D_Plane
800A6F9C,Math3D_UDistPlaneToPos
800A6FD4,Math3D_DistPlaneToPos
800A7058,Math3D_TriChkPointParaYImpl
800A7374,Math3D_TriChkPointParaYDeterminate
800A73BC,Math3D_TriChkPointParaYSlopedY
800A740C,Math3D_TriChkPointParaYIntersectDist
800A74BC,Math3D_TriChkPointParaYIntersectInsideTri
800A7568,Math3D_TriChkPointParaY
800A75E4,Math3D_TriChkLineSegParaYIntersect
800A7758,Math3D_TriChkPointParaYDist
800A77CC,Math3D_TriChkPointParaXImpl
800A7AE8,Math3D_TriChkPointParaXDeterminate
800A7B30,Math3D_TriChkPointParaXIntersect
800A7BE4,Math3D_TriChkPointParaX
800A7C60,Math3D_TriChkLineSegParaXIntersect
800A7DE8,Math3D_TriChkPointParaXDist
800A7E5C,Math3D_TriChkPointParaZImpl
800A81A4,Math3D_TriChkPointParaZDeterminate
800A81EC,Math3D_TriChkPointParaZIntersect
800A82A0,Math3D_TriChkPointParaZ
800A831C,Math3D_TriChkLineSegParaZIntersect
800A84A8,Math3D_TriChkLineSegParaZDist
800A851C,Math3D_LineSegFindPlaneIntersect
800A85F8,Math3D_LineSegVsPlane
800A8700,Math3D_TriLineIntersect
800A8864,Math3D_TriNorm
800A8914,Math3D_PointInSph
800A8964,Math3D_PointDistSqToLine2D
800A8AAC,Math3D_LineVsSph
800A8CB4,Math3D_GetSphVsTriIntersectPoint
800A8DF4,Math3D_TriVsSphIntersect
800A9214,Math3D_PointInCyl
800A92D0,Math3D_CylVsLineSeg
800A9C98,Math3D_CylTriVsIntersect
800AA118,Math3D_CylVsTri
800AA138,Math3D_SphVsSph
800AA158,Math3D_SphVsSphOverlap
800AA178,Math3D_SphVsSphOverlapCenter
800AA250,Math3D_SphVsCylOverlapDist
800AA270,Math3D_SphVsCylOverlapCenterDist
800AA3E0,Math3D_CylOutsideCyl
800AA400,Math3D_CylOutsideCylDist
800AA5D0,Math3D_TriVsTriIntersect
800AA950,Math3D_XZInSphere
800AA9C4,Math3D_XYInSphere
800AAA38,Math3D_YZInSphere
800AAAB0,Math_GetAtan2Tbl
800AAB28,Math_Atan2S
800AACA0,Math_Atan2F
800AACE0,Matrix_Init
800AAD1C,Matrix_Push
800AAD54,Matrix_Pop
800AAD70,Matrix_Get
800AAD94,Matrix_Put
800AADBC,Matrix_GetCurrent
800AADCC,Matrix_Mult
800AAE24,Matrix_Translate
800AAF2C,Matrix_Scale
800AB010,Matrix_RotateX
800AB1C4,Matrix_RotateY
800AB37C,Matrix_RotateZ
800AB530,Matrix_RotateZYX
800AB7EC,Matrix_TranslateRotateZYX
800ABB40,Matrix_SetTranslateRotateYXZ
800ABCEC,Matrix_MtxFToMtx
800ABF08,Matrix_ToMtx
800ABF30,Matrix_NewMtx
800ABF5C,Matrix_MtxFToNewMtx
800ABF88,Matrix_MultVec3f
800AC040,Matrix_MtxFCopy
800AC148,Matrix_MtxToMtxF
800AC39C,Matrix_MultVec3fExt
800AC44C,Matrix_Transpose
800AC484,Matrix_ReplaceRotation
800AC580,Matrix_MtxFToYXZRotS
800AC718,Matrix_MtxFToZYXRotS
800AC8B0,Matrix_RotateAxis
800ACD18,Matrix_SetTranslateUniformScaleMtxF
800ACD80,Matrix_SetTranslateUniformScaleMtx
800ACDD0,Matrix_SetTranslateUniformScaleMtx2
800ACEC0,Matrix_SetTranslateScaleMtx1
800ACFE0,Matrix_SetTranslateScaleMtx2
800AD0E0,SysUcode_GetUCodeBoot
800AD0F0,SysUcode_GetUCodeBootSize
800AD10C,SysUcode_GetUCode
800AD11C,SysUcode_GetUCodeData
800AD130,RumbleMgr_Update
800AD440,RumbleMgr_Init
800AD478,RumbleMgr_Destroy
800AD490,func_800D31A0
800AD4C0,IrqMgr_AddClient
800AD54C,IrqMgr_RemoveClient
800AD5D8,IrqMgr_SendMesgToClients
800AD63C,IrqMgr_JamMesgToClients
800AD6A0,IrqMgr_HandlePreNMI
800AD738,IrqMgr_CheckStacks
800AD758,IrqMgr_HandlePreNMI450
800AD7D4,IrqMgr_HandlePreNMI480
800AD868,IrqMgr_HandlePreNMI500
800AD88C,IrqMgr_HandleRetrace
800AD944,IrqMgr_ThreadEntry
800ADA18,IrqMgr_Init
800AFAF0,Fault_SetFrameBuffer
800AFB1C,Fault_Init
800AFDF4,Fault_AddHungupAndCrash
800AFE50,Kanji_OffsetFromShiftJIS
800B0930,AudioSynth_InitNextRingBuf
800B0CAC,func_800DB03C
800B0D34,AudioSynth_Update
800B0F30,func_800DB2C0
800B0FA0,AudioSynth_LoadRingBuffer1AtTemp
800B1048,AudioSynth_SaveRingBuffer1AtTemp
800B10F0,AudioSynth_LeakReverb
800B1154,func_800DB4E4
800B12F0,func_800DB680
800B1498,func_800DB828
800B16B0,AudioSynth_FilterReverb
800B1758,AudioSynth_MaybeMixRingBuffer1
800B1804,func_800DBB94
800B180C,AudioSynth_ClearBuffer
800B182C,func_800DBBBC
800B1834,func_800DBBC4
800B183C,func_800DBBCC
800B1844,AudioSynth_Mix
800B1878,func_800DBC08
800B1880,func_800DBC10
800B1888,func_800DBC18
800B1890,AudioSynth_SetBuffer
800B18C4,func_800DBC54
800B18CC,func_800DBC5C
800B18D4,AudioSynth_DMemMove
800B1900,func_800DBC90
800B1908,func_800DBC98
800B1910,func_800DBCA0
800B1918,func_800DBCA8
800B1920,AudioSynth_InterL
800B1944,AudioSynth_EnvSetup1
800B1978,func_800DBD08
800B1980,AudioSynth_LoadBuffer
800B19A8,AudioSynth_SaveBuffer
800B19D0,AudioSynth_EnvSetup2
800B19EC,func_800DBD7C
800B19F4,func_800DBD84
800B19FC,func_800DBD8C
800B1A04,AudioSynth_S8Dec
800B1A20,AudioSynth_HiLoGain
800B1A54,AudioSynth_UnkCmd19
800B1A88,func_800DBE18
800B1A90,func_800DBE20
800B1A98,func_800DBE28
800B1AA0,func_800DBE30
800B1AA8,AudioSynth_UnkCmd3
800B1ACC,func_800DBE5C
800B1AD4,func_800DBE64
800B1ADC,func_800DBE6C
800B1AE4,AudioSynth_LoadFilterBuffer
800B1B08,AudioSynth_LoadFilterSize
800B1B20,AudioSynth_LoadRingBuffer1
800B1BCC,AudioSynth_LoadRingBuffer2
800B1C78,AudioSynth_LoadRingBufferPart
800B1CE4,AudioSynth_SaveRingBufferPart
800B1D50,AudioSynth_SaveBufferOffset
800B1D94,AudioSynth_MaybeLoadRingBuffer2
800B1DD4,AudioSynth_LoadReverbSamples
800B1E48,AudioSynth_SaveReverbSamples
800B1F4C,AudioSynth_SaveRingBuffer2
800B1FF4,AudioSynth_DoOneAudioUpdate
800B2590,AudioSynth_ProcessNote
800B32D0,AudioSynth_FinalResample
800B3370,AudioSynth_ProcessEnvelope
800B3698,AudioSynth_LoadWaveSamples
800B3808,AudioSynth_ApplyHaasEffect
800B3AC0,AudioHeap_CalculateAdsrDecay
800B3ADC,AudioHeap_InitAdsrDecayTable
800B3C20,AudioHeap_ResetLoadStatus
800B3CE8,AudioHeap_DiscardFont
800B3DCC,AudioHeap_ReleaseNotesForFont
800B3E54,AudioHeap_DiscardSequence
800B3ED8,AudioHeap_WritebackDCache
800B3EF8,AudioHeap_AllocZeroedAttemptExternal
800B3F50,AudioHeap_AllocAttemptExternal
800B3FA8,AudioHeap_AllocDmaMemory
800B3FE4,AudioHeap_AllocDmaMemoryZeroed
800B4020,AudioHeap_AllocZeroed
800B407C,AudioHeap_Alloc
800B40D4,AudioHeap_InitPool
800B40FC,AudioHeap_InitPersistentCache
800B4110,AudioHeap_InitTemporaryCache
800B4140,AudioHeap_ResetPool
800B4150,AudioHeap_PopPersistentCache
