80000400,entrypoint
8008256C,Scene_CommandPathList
800825B4,Scene_CommandTransitionActorEntryList
8008260C,TransitionActor_InitContext
8008261C,Scene_CommandLightSettingsList
80082674,Scene_CommandSkyboxSettings
800826B8,Scene_CommandSkyboxDisables
800826E0,Scene_CommandTimeSettings
800829F4,Scene_CommandWindSettings
80082A58,Scene_CommandExitList
80082AA0,Scene_CommandUndefined9
80082AB0,Scene_CommandSoundSettings
80082AFC,Scene_CommandEchoSettings
80082B14,Scene_CommandAlternateHeaderList
80082C10,Scene_CommandCutsceneData
80082C50,Scene_CommandMiscSettings
80082D14,Scene_SetTransitionForNextEntrance
80082DD0,Scene_Draw
80082E34,Scene_DrawConfigDefault
80082E74,Scene_DrawConfigDekuTree
80082FBC,Scene_DrawConfigDekuTreeBoss
800830A0,Scene_DrawConfigDodongosCavern
800833C8,Scene_DrawConfigTempleOfTime
80083C2C,Scene_DrawConfigGrottos
80083F2C,Scene_DrawConfigChamberOfTheSages
80084134,Scene_DrawConfigGreatFairyFountain
800842C4,Scene_DrawConfigGraveExitLightShining
8008439C,Scene_DrawConfigFairysFountain
800844F8,Scene_DrawConfigShadowTempleAndWell
80084684,Scene_DrawConfigThievesHideout
8008476C,Scene_DrawConfigWaterTemple
80084ED4,Scene_DrawConfigWaterTempleBoss
80084FF0,Scene_DrawConfigShootingGallery
800850A4,Scene_DrawConfigCastleCourtyardGuards
8008521C,Scene_DrawConfigOutsideGanonsCastle
80085488,func_8009BEEC
80085648,Scene_DrawConfigGanonsTowerCollapseExterior
80085918,Scene_DrawConfigIceCavern
80085AFC,Scene_DrawConfigRoyalFamilysTomb
80085D68,Scene_DrawConfigLakesideLaboratory
80085F40,Scene_DrawConfigCalmWater
80086044,Scene_DrawConfigGerudoTrainingGround
80086228,Gfx_TwoTexScrollPrimColor
80086388,Scene_DrawConfigFishingPond
800864B0,Scene_DrawConfigBombchuBowlingAlley
800866A8,Scene_DrawConfigLonLonBuildings
80086778,Scene_DrawConfigMarketGuardHouse
800868AC,Scene_DrawConfigPotionShopGranny
80086A28,Scene_DrawConfigForestTemple
80086C0C,Scene_DrawConfigSpiritTemple
80086C7C,Scene_DrawConfigHyruleField
80086F2C,Scene_DrawConfigKakarikoVillage
80086FFC,Scene_DrawConfigZorasRiver
8008720C,Scene_DrawConfigKokiriForest
80087648,Scene_DrawConfigLakeHylia
80087804,Scene_DrawConfigZorasDomain
80087960,Scene_DrawConfigZorasFountain
80087B48,Scene_DrawConfigGerudoValley
80087E8C,Scene_DrawConfigLostWoods
80088070,Scene_DrawConfigDesertColossus
8008817C,Scene_DrawConfigGerudosFortress
800881EC,Scene_DrawConfigHauntedWasteland
80088358,Scene_DrawConfigHyruleCastle
800884F0,Scene_DrawConfigDeathMountainTrail
800886AC,Scene_DrawConfigDeathMountainCrater
80088860,Scene_DrawConfigGoronCity
800889C8,Scene_DrawConfigLonLonRanch
80088A98,Scene_DrawConfigFireTemple
80088C2C,Scene_DrawConfigJabuJabu
800890C8,Scene_DrawConfigInsideGanonsCastle
800892C0,Scene_DrawConfigInsideGanonsCastleCollapse
800892E0,Scene_DrawConfigGanonsTowerCollapseInterior
80089300,Scene_DrawConfigBesitu
80089440,SkelAnime_DrawLimbLod
8008967C,SkelAnime_DrawLod
8008986C,SkelAnime_DrawFlexLimbLod
80089AF4,SkelAnime_DrawFlexLod
80089D6C,SkelAnime_DrawLimbOpa
80089F8C,SkelAnime_DrawOpa
8008A16C,SkelAnime_DrawFlexLimbOpa
8008A3DC,SkelAnime_DrawFlexOpa
8008A640,SkelAnime_GetFrameData
8008A7A8,Animation_GetLength
8008A7E4,Animation_GetLastFrame
8008A82C,SkelAnime_DrawLimb
8008AA64,SkelAnime_Draw
8008AC58,SkelAnime_DrawFlexLimb
8008AEDC,SkelAnime_DrawFlex
8008B144,SkelAnime_GetFrameDataLegacy
8008B548,Animation_GetLimbCountLegacy
8008B584,Animation_GetLengthLegacy
8008B5C0,Animation_GetLastFrameLegacy
8008B608,SkelAnime_InterpFrameTable
8008BA88,AnimationContext_Reset
8008BA94,AnimationContext_SetNextQueue
8008BAB4,AnimationContext_DisableQueue
8008BADC,AnimationContext_AddEntry
8008BB14,AnimationContext_SetLoadFrame
8008BC10,AnimationContext_SetCopyAll
8008BC78,AnimationContext_SetInterp
8008BCE8,AnimationContext_SetCopyTrue
8008BD58,AnimationContext_SetCopyFalse
8008BDC8,AnimationContext_SetMoveActor
8008BE24,AnimationContext_LoadFrame
8008BE54,AnimationContext_CopyAll
8008BEC4,AnimationContext_Interp
8008BF20,AnimationContext_CopyTrue
8008BFA0,AnimationContext_CopyFalse
8008C024,AnimationContext_MoveActor
8008C0B8,AnimationContext_Update
8008C158,SkelAnime_InitLink
8008C2BC,LinkAnimation_SetUpdateFunction
8008C2F4,LinkAnimation_Update
8008C318,LinkAnimation_Morph
8008C3D4,LinkAnimation_AnimateFrame
8008C4B0,LinkAnimation_Loop
8008C550,LinkAnimation_Once
8008C62C,Animation_SetMorph
8008C650,LinkAnimation_Change
8008C7C8,LinkAnimation_PlayOnce
8008C828,LinkAnimation_PlayOnceSetSpeed
8008C88C,LinkAnimation_PlayLoop
8008C8E8,LinkAnimation_PlayLoopSetSpeed
8008C948,LinkAnimation_CopyJointToMorph
8008C978,LinkAnimation_CopyMorphToJoint
8008C9A8,LinkAnimation_LoadToMorph
8008C9EC,LinkAnimation_LoadToJoint
8008CA30,LinkAnimation_InterpJointMorph
8008CA68,LinkAnimation_BlendToJoint
8008CB08,LinkAnimation_BlendToMorph
8008CBA8,LinkAnimation_EndLoop
8008CBCC,Animation_OnFrameImpl
8008CC84,LinkAnimation_OnFrame
8008CCD4,SkelAnime_Init
8008CDD8,SkelAnime_InitFlex
8008CEE4,SkelAnime_InitSkin
8008CFC4,SkelAnime_SetUpdate
8008D010,SkelAnime_Update
8008D034,SkelAnime_Morph
8008D0F4,SkelAnime_MorphTaper
8008D27C,SkelAnime_AnimateFrame
8008D3C4,SkelAnime_LoopFull
8008D464,SkelAnime_LoopPartial
8008D50C,SkelAnime_Once
8008D610,Animation_ChangeImpl
8008D7CC,Animation_Change
8008D814,Animation_PlayOnce
8008D86C,Animation_MorphToPlayOnce
8008D8C8,Animation_PlayOnceSetSpeed
8008D924,Animation_PlayLoop
8008D978,Animation_MorphToLoop
8008D9B0,Animation_PlayLoopSetSpeed
8008DA08,Animation_EndLoop
8008DA34,Animation_Reverse
8008DA58,SkelAnime_CopyFrameTableTrue
8008DAC0,SkelAnime_CopyFrameTableFalse
8008DB2C,SkelAnime_UpdateTranslation
8008DCF8,Animation_OnFrame
8008DD20,SkelAnime_Free
8008DD6C,SkelAnime_CopyFrameTable
8008DDC0,Skin_UpdateVertices
8008DF8C,Skin_ApplyLimbModifications
8008E3FC,Skin_DrawAnimatedLimb
8008E4D8,Skin_DrawLimb
8008E5F8,Skin_DrawImpl
8008E824,func_800A6330
8008E854,func_800A6360
8008E888,func_800A6394
8008E8C0,func_800A63CC
8008E8FC,Skin_GetLimbPos
8008E960,Skin_InitAnimatedLimb
8008EB3C,Skin_Init
8008ED0C,Skin_Free
8008EDE0,func_800A698C
8008EF1C,Skin_ApplyAnimTransformations
8008F270,SkinMatrix_Vec3fMtxFMultXYZW
8008F358,SkinMatrix_Vec3fMtxFMultXYZ
8008F408,SkinMatrix_MtxFMtxFMult
8008F764,SkinMatrix_GetClear
8008F778,SkinMatrix_Clear
8008F7D0,SkinMatrix_MtxFCopy
8008F858,SkinMatrix_Invert
8008FAF8,SkinMatrix_SetScale
8008FB5C,SkinMatrix_SetRotateZYX
8008FCEC,SkinMatrix_SetRotateYXZ
8008FE7C,SkinMatrix_SetTranslate
8008FEE0,SkinMatrix_SetTranslateRotateZYXScale
8008FF64,SkinMatrix_SetTranslateRotateYXZScale
8008FFE8,SkinMatrix_SetTranslateRotateZYX
80090048,SkinMatrix_Vec3fToVec3s
8009008C,SkinMatrix_Vec3sToVec3f
800900D0,SkinMatrix_MtxFToMtx
800902E8,SkinMatrix_MtxFToNewMtx
80090330,SkinMatrix_SetRotateAxis
800904A0,func_800A8030
80090610,Sram_InitNewSave
8009073C,Sram_InitDebugSave
800908FC,Sram_OpenSave
80090C40,Sram_WriteSave
80090D8C,Sram_VerifyAndLoadAllSaves
80091258,Sram_InitSave
800914F8,Sram_EraseSave
80091610,Sram_CopySave
80091800,Sram_WriteSramHeader
80091834,Sram_InitSram
80091904,Sram_Alloc
80091934,Sram_Init
80091950,SsSram_Init
80091A28,SsSram_Dma
80091AB4,SsSram_ReadWrite
80091B20,Rumble_Update
80091B5C,Rumble_Override
80091C0C,Rumble_Request
80091CDC,Rumble_Init
80091D18,Rumble_Destroy
80091D70,Rumble_Controller1HasRumblePak
80091D88,Rumble_Reset
80091D9C,Rumble_ClearRequests
80091DAC,Rumble_SetUpdateEnabled
80091DC0,View_ViewportToVp
80091E2C,View_New
80091E78,View_Free
80091E98,View_Init
80091F58,View_LookAt
80091FF4,View_LookAtUnsafe
80092044,View_SetScale
80092064,View_GetScale
80092074,View_SetPerspective
800920A4,View_GetPerspective
800920C4,View_SetOrtho
80092100,View_GetOrtho
80092120,View_SetViewport
80092154,View_GetViewport
8009217C,View_ApplyLetterbox
800922D4,View_SetDistortionOrientation
800922F8,View_SetDistortionScale
8009231C,View_SetDistortionSpeed
80092330,View_InitDistortion
80092394,View_ClearDistortion
800923C8,View_SetDistortion
8009241C,View_StepDistortion
800925D4,View_Apply
80092620,View_ApplyPerspective
80092914,View_ApplyOrtho
80092AD0,View_ApplyOrthoToOverlay
80092D10,View_ApplyPerspectiveToOverlay
8009305C,View_UpdateViewingMatrix
800930C8,View_ApplyTo
800934F0,ViMode_LogPrint
800934FC,ViMode_Configure
80093AA4,ViMode_Save
80093B84,ViMode_Load
80093C0C,ViMode_Init
80093C74,ViMode_Destroy
80093C80,ViMode_ConfigureFeatures
80093CE4,ViMode_Update
80094060,VisCvg_Init
80094084,VisCvg_Destroy
80094090,VisCvg_Draw
80094200,VisMono_Init
80094250,VisMono_Destroy
80094274,VisMono_DesaturateTLUT
80094588,VisMono_DesaturateDList
80094804,VisMono_Draw
800949F0,VisMono_DrawOld
80094A60,VisZBuf_Init
80094A94,VisZBuf_Destroy
80094AA0,VisZBuf_Draw
80094D50,Skybox_CalculateFace256
80095464,Skybox_CalculateFace128
8009618C,Skybox_Calculate256
8009633C,Skybox_Calculate128
800963DC,Skybox_Setup
80097530,Skybox_Init
80097640,Skybox_UpdateMatrix
800976C8,Skybox_Draw
80097D2C,Skybox_Update
80097D40,PlayerCall_InitFuncPtrs
80097DA8,PlayerCall_Init
80097DF0,PlayerCall_Destroy
80097E30,PlayerCall_Update
80097E70,PlayerCall_Draw
80097EB0,TransitionTile_InitGraphics
80098278,TransitionTile_InitVtxData
80098338,TransitionTile_Destroy
800983C4,TransitionTile_Init
8009853C,TransitionTile_SetVtx
80098650,TransitionTile_Draw
8009877C,TransitionTile_Suck
800988B0,TransitionTile_Update
800988BC,func_800B23F0
800988D0,TransitionTriforce_Start
80098908,TransitionTriforce_Init
800989A8,TransitionTriforce_Destroy
800989B4,TransitionTriforce_Update
80098AC8,TransitionTriforce_SetColor
80098AD4,TransitionTriforce_SetType
80098AE0,TransitionTriforce_SetState
80098AEC,TransitionTriforce_Draw
80098DF0,TransitionTriforce_IsDone
80098E80,TransitionWipe_Start
80098F38,TransitionWipe_Init
80098F64,TransitionWipe_Destroy
80098F70,TransitionWipe_Update
80099050,TransitionWipe_Draw
8009928C,TransitionWipe_IsDone
80099298,TransitionWipe_SetType
800992D8,TransitionWipe_SetColor
800992E4,TransitionWipe_SetUnkColor
800992F0,TransitionCircle_Start
800994DC,TransitionCircle_Init
80099508,TransitionCircle_Destroy
80099514,TransitionCircle_Update
80099698,TransitionCircle_Draw
80099934,TransitionCircle_IsDone
80099940,TransitionCircle_SetType
80099998,TransitionCircle_SetColor
800999A4,TransitionCircle_SetUnkColor
800999B0,TransitionFade_Start
80099A0C,TransitionFade_Init
80099A38,TransitionFade_Destroy
80099A44,TransitionFade_Update
80099BD4,TransitionFade_Draw
80099CA0,TransitionFade_IsDone
80099CAC,TransitionFade_SetColor
80099CB8,TransitionFade_SetType
80099D10,Letterbox_SetSizeTarget
80099D20,Letterbox_GetSizeTarget
80099D30,Letterbox_SetSize
80099D40,Letterbox_GetSize
80099D50,Letterbox_Init
80099D70,Letterbox_Destroy
80099D80,Letterbox_Update
80099E80,func_800BB0A0
8009A094,func_800BB2B4
8009A350,KaleidoManager_LoadOvl
8009A3AC,KaleidoManager_ClearOvl
8009A3FC,KaleidoManager_Init
8009A46C,KaleidoManager_Destroy
8009A4AC,KaleidoManager_GetRamAddr
8009A580,KaleidoScopeCall_LoadPlayer
8009A5CC,KaleidoScopeCall_Init
8009A618,KaleidoScopeCall_Destroy
8009A638,KaleidoScopeCall_Update
8009A7D8,KaleidoScopeCall_Draw
8009A860,Play_RequestViewpointBgCam
8009A8A0,Play_SetViewpoint
8009A94C,Play_CheckViewpoint
8009A974,Play_SetShopBrowsingViewpoint
8009A9A0,Play_SetupTransition
8009AC4C,func_800BC88C
8009AC64,Play_SetFog
8009ACB0,Play_Destroy
8009AE40,Play_Init
8009B60C,Play_Update
8009C700,Play_DrawOverlayElements
8009C798,Play_Draw
8009D1B8,Play_Main
8009D1F8,Play_InCsMode
8009D22C,func_800BFCB8
8009D3D8,Play_LoadFile
8009D490,Play_InitEnvironment
8009D4D8,Play_InitScene
8009D5DC,Play_SpawnScene
8009D71C,Play_GetScreenPos
8009D7E0,Play_CreateSubCamera
8009D890,Play_GetActiveCamId
8009D89C,Play_ChangeCameraStatus
8009D90C,Play_ClearCamera
8009D974,Play_ClearAllSubCameras
8009D9E0,Play_GetCamera
8009DA18,Play_SetCameraAtEye
8009DB28,Play_SetCameraAtEyeUp
8009DC4C,Play_SetCameraFov
8009DC94,Play_SetCameraRoll
8009DCE0,Play_CopyCamera
8009DD5C,Play_InitCameraDataUsingPlayer
8009DDCC,Play_RequestCameraSetting
8009DE08,Play_ReturnToMainCam
8009DEE4,Play_GetCameraUID
8009DF18,func_800C09D8
8009DF84,Play_SaveSceneFlags
8009DFCC,Play_SetRespawnData
8009E03C,Play_SetupRespawnPoint
8009E0A8,Play_TriggerVoidOut
8009E100,Play_LoadToLastEntrance
8009E1A0,Play_TriggerRespawn
8009E1D4,Play_CamIsNotFixed
8009E244,FrameAdvance_IsEnabled
8009E254,func_800C0D34
8009E2D4,func_800C0DB4
8009E390,PreRender_SetValuesSave
8009E3CC,PreRender_Init
8009E400,PreRender_SetValues
8009E434,PreRender_Destroy
8009E458,PreRender_CopyImage
8009E764,PreRender_CopyImageRegionImpl
8009EBFC,func_800C170C
8009EFB8,func_800C1AE8
8009EFF4,PreRender_CoverageRgba16ToI8
8009F344,PreRender_SaveZBuffer
8009F37C,PreRender_SaveFramebuffer
8009F3B4,PreRender_FetchFbufCoverage
8009F4C8,PreRender_DrawCoverage
8009F50C,PreRender_RestoreZBuffer
8009F530,func_800C213C
8009F884,PreRender_RestoreFramebuffer
8009F8A8,PreRender_CopyImageRegion
8009F8C8,PreRender_AntiAliasFilter
800A0388,PreRender_DivotFilter
800A04DC,PreRender_ApplyFilters
800A05B0,THGA_Init
800A05D0,THGA_Destroy
800A05F0,THGA_IsCrash
800A0610,THGA_Reset
800A0630,THGA_GetRemaining
800A0650,THGA_GetHead
800A0670,THGA_SetHead
800A0690,THGA_GetTail
800A06B0,THGA_AllocDisplayList
800A06D4,THGA_AllocGfx
800A06F4,THGA_AllocGfx2
800A0714,THGA_AllocTail
800A0734,THGA_AllocMtxArray
800A0758,THGA_AllocMtx
800A0778,THGA_AllocVtxArray
800A079C,THGA_AllocVtx
800A07C0,THA_GetHead
800A07CC,THA_SetHead
800A07D8,THA_GetTail
800A07E4,THA_AllocHead
800A07F8,THA_AllocHeadByte
800A0818,THA_AllocTail
800A08A8,THA_AllocTailAlign16
800A08C8,THA_AllocTailAlign
800A08E4,THA_GetRemaining
800A08F8,THA_IsCrash
800A091C,THA_Reset
800A0938,THA_Init
800A095C,THA_Destroy
800A0980,AudioMgr_StopAllSfx
800A09D0,AudioMgr_NotifyTaskDone
800A0A08,AudioMgr_HandleRetrace
800A0B90,AudioMgr_HandlePreNMI
800A0BB4,AudioMgr_ThreadEntry
800A0CE4,AudioMgr_WaitForInit
800A0D10,AudioMgr_Init
800A0DF0,Setup_InitImpl
800A0E2C,Setup_Destroy
800A0E38,Setup_Init
800A16A0,GameAlloc_Log
800A16C0,GameAlloc_Malloc
800A172C,GameAlloc_Free
800A1778,GameAlloc_Cleanup
800A17C8,GameAlloc_Init
800A17E0,Graph_InitTHGA
800A18F8,Graph_GetNextGameState
800A19A8,Graph_Init
800A1A18,Graph_Destroy
800A1A24,Graph_TaskSet00
800A1D68,Graph_Update
800A2014,Graph_ThreadEntry
800A210C,Graph_Alloc
800A2140,Graph_Alloc2
800A2180,Graph_GfxPlusOne
800A218C,Graph_BranchDlist
800A21A4,Graph_DlistAlloc
800A21E0,ListAlloc_Init
800A21F4,ListAlloc_Alloc
800A2260,ListAlloc_Free
800A22E0,ListAlloc_FreeAll
800A2330,Main
800A26E0,PadMgr_AcquireSerialEventQueue
800A2710,PadMgr_ReleaseSerialEventQueue
800A2738,PadMgr_LockPadData
800A2764,PadMgr_UnlockPadData
800A2790,PadMgr_UpdateRumble
800A29E0,PadMgr_RumbleStop
800A2A84,PadMgr_RumbleReset
800A2A94,PadMgr_RumbleSetSingle
800A2AAC,PadMgr_RumbleSet
800A2ADC,PadMgr_UpdateInputs
800A2CBC,PadMgr_HandleRetrace
800A2E58,PadMgr_HandlePreNMI
800A2E7C,PadMgr_RequestPadData
800A2FF8,PadMgr_ThreadEntry
800A30F4,PadMgr_Init
800A3200,Sched_SwapFrameBufferImpl
800A3270,Sched_SwapFrameBuffer
800A32C0,Sched_HandlePreNMI
800A32CC,Sched_HandleNMI
800A32F0,Sched_QueueTask
800A335C,Sched_Yield
800A3390,Sched_GfxTaskFramebufferValid
800A3454,Sched_Schedule
800A3588,Sched_SetNextFramebufferFromTask
800A35D4,Sched_TaskComplete
800A364C,Sched_RunTask
800A37B0,Sched_HandleNotification
800A38A0,Sched_HandleRetrace
800A3978,Sched_HandleRSPDone
800A3B8C,Sched_HandleRDPDone
800A3C54,Sched_Notify
800A3C78,Sched_ThreadEntry
800A3DAC,Sched_Init
800A3E80,SpeedMeter_InitImpl
800A3E90,SpeedMeter_Init
800A3EB4,SpeedMeter_Destroy
800A3EC0,SpeedMeter_DrawTimeEntries
800A4384,SpeedMeter_InitAllocEntry
800A43C8,SpeedMeter_DrawAllocEntry
800A461C,SpeedMeter_DrawAllocEntries
800A48C0,SysCfb_Init
800A4988,SysCfb_Reset
800A49A8,SysCfb_GetFbPtr
800A49D0,SysCfb_GetFbEnd
800A49E0,Math_FactorialF
800A4AE0,Math_Factorial
800A4BA4,Math_PowF
800A4BCC,Math_SinF
800A4C20,Math_CosF
800A4C80,Math3D_PlaneVsLineSegClosestPoint
800A4DA0,Math3D_LineVsLineClosestTwoPoints
800A504C,Math3D_LineClosestToPoint
800A5138,Math3D_FindPointOnPlaneIntersect
800A5198,Math3D_PlaneVsPlaneNewLine
800A5378,Math3D_PlaneVsPlaneVsLineClosestPoint
800A53F4,Math3D_PointOnInfiniteLine
800A5440,Math3D_LineSplitRatio
800A548C,Math3D_Cos
800A54B0,Math3D_CosOut
800A5568,Math3D_Vec3fReflect
800A563C,Math3D_PointInSquare2D
800A56A0,Math3D_CirSquareVsTriSquare
800A57E0,Math3D_SphCubeVsTriCube
800A5A04,Math3D_Dist1DSq
800A5A1C,Math3D_Dist1D
800A5A40,Math3D_Dist2DSq
800A5A84,Math3D_Dist2D
800A5AB4,Math3D_Vec3fMagnitudeSq
800A5AE0,Math3D_Vec3fMagnitude
800A5B08,Math3D_Vec3fDistSq
800A5B30,Math3D_Vec3f_DistXYZ
800A5B50,Math3D_DistXYZ16toF
800A5BC8,Math3D_Vec3fDiff_CrossZ
800A5C08,Math3D_Vec3fDiff_CrossX
800A5C48,Math3D_Vec3fDiff_CrossY
800A5C88,Math3D_Vec3f_Cross
800A5CFC,Math3D_SurfaceNorm
800A5D64,Math3D_PointRelativeToCubeFaces
800A5E10,Math3D_PointRelativeToCubeEdges
800A5FC0,Math3D_PointRelativeToCubeVertices
800A613C,Math3D_LineVsCube
800A6BB4,Math3D_LineVsCubeShort
800A6D20,Math3D_RotateXZPlane
800A6DAC,Math3D_DefPlane
800A6EC0,Math3D_Planef
800A6F00,Math3D_Plane
800A6F3C,Math3D_UDistPlaneToPos
800A6F74,Math3D_DistPlaneToPos
800A6FF8,Math3D_TriChkPointParaYImpl
800A7314,Math3D_TriChkPointParaYDeterminate
800A735C,Math3D_TriChkPointParaYSlopedY
800A73AC,Math3D_TriChkPointParaYIntersectDist
800A745C,Math3D_TriChkPointParaYIntersectInsideTri
800A7508,Math3D_TriChkPointParaY
800A7584,Math3D_TriChkLineSegParaYIntersect
800A76F8,Math3D_TriChkPointParaYDist
800A776C,Math3D_TriChkPointParaXImpl
800A7A88,Math3D_TriChkPointParaXDeterminate
800A7AD0,Math3D_TriChkPointParaXIntersect
800A7B84,Math3D_TriChkPointParaX
800A7C00,Math3D_TriChkLineSegParaXIntersect
800A7D88,Math3D_TriChkPointParaXDist
800A7DFC,Math3D_TriChkPointParaZImpl
800A8144,Math3D_TriChkPointParaZDeterminate
800A818C,Math3D_TriChkPointParaZIntersect
800A8240,Math3D_TriChkPointParaZ
800A82BC,Math3D_TriChkLineSegParaZIntersect
800A8448,Math3D_TriChkLineSegParaZDist
800A84BC,Math3D_LineSegFindPlaneIntersect
800A8598,Math3D_LineSegVsPlane
800A86A0,Math3D_TriLineIntersect
800A8804,Math3D_TriNorm
800A88B4,Math3D_PointInSph
800A8904,Math3D_PointDistSqToLine2D
800A8A4C,Math3D_LineVsSph
800A8C54,Math3D_GetSphVsTriIntersectPoint
800A8D94,Math3D_TriVsSphIntersect
800A91B4,Math3D_PointInCyl
800A9270,Math3D_CylVsLineSeg
800A9C38,Math3D_CylTriVsIntersect
800AA0B8,Math3D_CylVsTri
800AA0D8,Math3D_SphVsSph
800AA0F8,Math3D_SphVsSphOverlap
800AA118,Math3D_SphVsSphOverlapCenterDist
800AA1F0,Math3D_SphVsCylOverlap
800AA210,Math3D_SphVsCylOverlapCenterDist
800AA380,Math3D_CylVsCylOverlap
800AA3A0,Math3D_CylVsCylOverlapCenterDist
800AA570,Math3D_TriVsTriIntersect
800AA8F0,Math3D_XZInSphere
800AA964,Math3D_XYInSphere
800AA9D8,Math3D_YZInSphere
800AAA50,Math_GetAtan2Tbl
800AAAC8,Math_Atan2S
800AAC40,Math_Atan2F
800AAC80,Matrix_Init
800AACBC,Matrix_Push
800AACF4,Matrix_Pop
800AAD10,Matrix_Get
800AAD34,Matrix_Put
800AAD5C,Matrix_GetCurrent
800AAD6C,Matrix_Mult
800AADC4,Matrix_Translate
800AAECC,Matrix_Scale
800AAFB0,Matrix_RotateX
800AB164,Matrix_RotateY
800AB31C,Matrix_RotateZ
800AB4D0,Matrix_RotateZYX
800AB78C,Matrix_TranslateRotateZYX
800ABAE0,Matrix_SetTranslateRotateYXZ
800ABC8C,Matrix_MtxFToMtx
800ABEA8,Matrix_ToMtx
800ABED0,Matrix_NewMtx
800ABEFC,Matrix_MtxFToNewMtx
800ABF28,Matrix_MultVec3f
800ABFE0,Matrix_MtxFCopy
800AC0E8,Matrix_MtxToMtxF
800AC33C,Matrix_MultVec3fExt
800AC3EC,Matrix_Transpose
800AC424,Matrix_ReplaceRotation
800AC520,Matrix_MtxFToYXZRotS
800AC6B8,Matrix_MtxFToZYXRotS
800AC850,Matrix_RotateAxis
800ACCB8,Matrix_SetTranslateUniformScaleMtxF
800ACD20,Matrix_SetTranslateUniformScaleMtx
800ACD70,Matrix_SetTranslateUniformScaleMtx2
800ACE60,Matrix_SetTranslateScaleMtx1
800ACF80,Matrix_SetTranslateScaleMtx2
800AD080,SysUcode_GetUCodeBoot
800AD090,SysUcode_GetUCodeBootSize
800AD0AC,SysUcode_GetUCode
800AD0BC,SysUcode_GetUCodeData
800AD0D0,RumbleMgr_Update
800AD3E0,RumbleMgr_Init
800AD418,RumbleMgr_Destroy
800AD430,func_800D31A0
800AD460,IrqMgr_AddClient
800AD4EC,IrqMgr_RemoveClient
800AD578,IrqMgr_SendMesgToClients
800AD5DC,IrqMgr_JamMesgToClients
800AD640,IrqMgr_HandlePreNMI
800AD6D8,IrqMgr_CheckStacks
800AD6F8,IrqMgr_HandlePreNMI450
800AD774,IrqMgr_HandlePreNMI480
800AD808,IrqMgr_HandlePreNMI500
800AD82C,IrqMgr_HandleRetrace
800AD8E4,IrqMgr_ThreadEntry
800AD9B8,IrqMgr_Init
800AFABC,Fault_Init
800AFDF0,Kanji_OffsetFromShiftJIS
800B08D0,AudioSynth_InitNextRingBuf
800B0C4C,func_800DB03C
800B0CD4,AudioSynth_Update
800B0ED0,func_800DB2C0
800B0F40,AudioSynth_LoadRingBuffer1AtTemp
800B0FE8,AudioSynth_SaveRingBuffer1AtTemp
800B1090,AudioSynth_LeakReverb
800B10F4,func_800DB4E4
800B1290,func_800DB680
800B1438,func_800DB828
800B1650,AudioSynth_FilterReverb
800B16F8,AudioSynth_MaybeMixRingBuffer1
800B17A4,func_800DBB94
800B17AC,AudioSynth_ClearBuffer
800B17CC,func_800DBBBC
800B17D4,func_800DBBC4
800B17DC,func_800DBBCC
800B17E4,AudioSynth_Mix
800B1818,func_800DBC08
800B1820,func_800DBC10
800B1828,func_800DBC18
800B1830,AudioSynth_SetBuffer
800B1864,func_800DBC54
800B186C,func_800DBC5C
800B1874,AudioSynth_DMemMove
800B18A0,func_800DBC90
800B18A8,func_800DBC98
800B18B0,func_800DBCA0
800B18B8,func_800DBCA8
800B18C0,AudioSynth_InterL
800B18E4,AudioSynth_EnvSetup1
800B1918,func_800DBD08
800B1920,AudioSynth_LoadBuffer
800B1948,AudioSynth_SaveBuffer
800B1970,AudioSynth_EnvSetup2
800B198C,func_800DBD7C
800B1994,func_800DBD84
800B199C,func_800DBD8C
800B19A4,AudioSynth_S8Dec
800B19C0,AudioSynth_HiLoGain
800B19F4,AudioSynth_UnkCmd19
800B1A28,func_800DBE18
800B1A30,func_800DBE20
800B1A38,func_800DBE28
800B1A40,func_800DBE30
800B1A48,AudioSynth_UnkCmd3
800B1A6C,func_800DBE5C
800B1A74,func_800DBE64
800B1A7C,func_800DBE6C
800B1A84,AudioSynth_LoadFilterBuffer
800B1AA8,AudioSynth_LoadFilterSize
800B1AC0,AudioSynth_LoadRingBuffer1
800B1B6C,AudioSynth_LoadRingBuffer2
800B1C18,AudioSynth_LoadRingBufferPart
800B1C84,AudioSynth_SaveRingBufferPart
800B1CF0,AudioSynth_SaveBufferOffset
800B1D34,AudioSynth_MaybeLoadRingBuffer2
800B1D74,AudioSynth_LoadReverbSamples
800B1DE8,AudioSynth_SaveReverbSamples
800B1EEC,AudioSynth_SaveRingBuffer2
800B1F94,AudioSynth_DoOneAudioUpdate
800B2530,AudioSynth_ProcessNote
800B3270,AudioSynth_FinalResample
800B3310,AudioSynth_ProcessEnvelope
800B3638,AudioSynth_LoadWaveSamples
800B37A8,AudioSynth_ApplyHaasEffect
800B3A60,AudioHeap_CalculateAdsrDecay
800B3A7C,AudioHeap_InitAdsrDecayTable
800B3BC0,AudioHeap_ResetLoadStatus
800B3C88,AudioHeap_DiscardFont
800B3D6C,AudioHeap_ReleaseNotesForFont
800B3DF4,AudioHeap_DiscardSequence
800B3E78,AudioHeap_WritebackDCache
800B3E98,AudioHeap_AllocZeroedAttemptExternal
