80000400,entrypoint
800833CC,Scene_DrawConfigChamberOfTheSages
800835F0,Scene_DrawConfigGreatFairyFountain
80083788,Scene_DrawConfigGraveExitLightShining
80083860,Scene_DrawConfigFairysFountain
800839C4,Scene_DrawConfigShadowTempleAndWell
80083B50,Scene_DrawConfigThievesHideout
80083C38,Scene_DrawConfigWaterTemple
800843A8,Scene_DrawConfigWaterTempleBoss
800844C8,Scene_DrawConfigShootingGallery
8008457C,Scene_DrawConfigCastleCourtyardGuards
800846F4,Scene_DrawConfigOutsideGanonsCastle
80084990,func_8009BEEC
80084B50,Scene_DrawConfigGanonsTowerCollapseExterior
80084E5C,Scene_DrawConfigIceCavern
8008504C,Scene_DrawConfigRoyalFamilysTomb
800852D0,Scene_DrawConfigLakesideLaboratory
800854B0,Scene_DrawConfigCalmWater
800855B8,Scene_DrawConfigGerudoTrainingGround
800857A8,Gfx_TwoTexScrollPrimColor
80085908,Scene_DrawConfigFishingPond
80085A34,Scene_DrawConfigBombchuBowlingAlley
80085C38,Scene_DrawConfigLonLonBuildings
80085D08,Scene_DrawConfigMarketGuardHouse
80085E38,Scene_DrawConfigPotionShopGranny
80085FB0,Scene_DrawConfigForestTemple
800861A0,Scene_DrawConfigSpiritTemple
80086210,Scene_DrawConfigHyruleField
8008650C,Scene_DrawConfigKakarikoVillage
800865DC,Scene_DrawConfigZorasRiver
800867F4,Scene_DrawConfigKokiriForest
80086C58,Scene_DrawConfigLakeHylia
80086E18,Scene_DrawConfigZorasDomain
80086F74,Scene_DrawConfigZorasFountain
80087164,Scene_DrawConfigGerudoValley
800874A0,Scene_DrawConfigLostWoods
8008769C,Scene_DrawConfigDesertColossus
800877A8,Scene_DrawConfigGerudosFortress
80087818,Scene_DrawConfigHauntedWasteland
80087990,Scene_DrawConfigHyruleCastle
80087B34,Scene_DrawConfigDeathMountainTrail
80087CF8,Scene_DrawConfigDeathMountainCrater
80087EC4,Scene_DrawConfigGoronCity
80088034,Scene_DrawConfigLonLonRanch
80088104,Scene_DrawConfigFireTemple
800882A8,Scene_DrawConfigJabuJabu
80088754,Scene_DrawConfigInsideGanonsCastle
80088958,Scene_DrawConfigInsideGanonsCastleCollapse
80088978,Scene_DrawConfigGanonsTowerCollapseInterior
80088998,Scene_DrawConfigBesitu
80088AD0,Scene_Draw
80088B10,SkelAnime_DrawLimbLod
80088D78,SkelAnime_DrawLod
80088F68,SkelAnime_DrawFlexLimbLod
800891F8,SkelAnime_DrawFlexLod
80089470,SkelAnime_DrawLimbOpa
800896BC,SkelAnime_DrawOpa
8008989C,SkelAnime_DrawFlexLimbOpa
80089B14,SkelAnime_DrawFlexOpa
80089D78,SkelAnime_GetFrameData
80089EE0,Animation_GetLength
80089F1C,Animation_GetLastFrame
80089F64,SkelAnime_DrawLimb
8008A1A4,SkelAnime_Draw
8008A394,SkelAnime_DrawFlexLimb
8008A624,SkelAnime_DrawFlex
8008A88C,SkelAnime_GetFrameDataLegacy
8008AC90,Animation_GetLimbCountLegacy
8008ACCC,Animation_GetLengthLegacy
8008AD08,Animation_GetLastFrameLegacy
8008AD50,SkelAnime_InterpFrameTable
8008B1D0,AnimationContext_Reset
8008B1DC,AnimationContext_SetNextQueue
8008B1FC,AnimationContext_DisableQueue
8008B224,AnimationContext_AddEntry
8008B25C,AnimationContext_SetLoadFrame
8008B358,AnimationContext_SetCopyAll
8008B3C0,AnimationContext_SetInterp
8008B430,AnimationContext_SetCopyTrue
8008B4A0,AnimationContext_SetCopyFalse
8008B510,AnimationContext_SetMoveActor
8008B56C,AnimationContext_LoadFrame
8008B59C,AnimationContext_CopyAll
8008B60C,AnimationContext_Interp
8008B668,AnimationContext_CopyTrue
8008B6E8,AnimationContext_CopyFalse
8008B76C,AnimationContext_MoveActor
8008B800,AnimationContext_Update
8008B8A0,SkelAnime_InitLink
8008BA04,LinkAnimation_SetUpdateFunction
8008BA3C,LinkAnimation_Update
8008BA60,LinkAnimation_Morph
8008BB1C,LinkAnimation_AnimateFrame
8008BBF8,LinkAnimation_Loop
8008BC98,LinkAnimation_Once
8008BD74,Animation_SetMorph
8008BD98,LinkAnimation_Change
8008BF10,LinkAnimation_PlayOnce
8008BF70,LinkAnimation_PlayOnceSetSpeed
8008BFD4,LinkAnimation_PlayLoop
8008C030,LinkAnimation_PlayLoopSetSpeed
8008C090,LinkAnimation_CopyJointToMorph
8008C0C0,LinkAnimation_CopyMorphToJoint
8008C0F0,LinkAnimation_LoadToMorph
8008C134,LinkAnimation_LoadToJoint
8008C178,LinkAnimation_InterpJointMorph
8008C1B0,LinkAnimation_BlendToJoint
8008C250,LinkAnimation_BlendToMorph
8008C2F0,LinkAnimation_EndLoop
8008C314,Animation_OnFrameImpl
8008C3CC,LinkAnimation_OnFrame
8008C41C,SkelAnime_Init
8008C520,SkelAnime_InitFlex
8008C62C,SkelAnime_InitSkin
8008C70C,SkelAnime_SetUpdate
8008C758,SkelAnime_Update
8008C77C,SkelAnime_Morph
8008C83C,SkelAnime_MorphTaper
8008C9C4,SkelAnime_AnimateFrame
8008CB0C,SkelAnime_LoopFull
8008CBAC,SkelAnime_LoopPartial
8008CC54,SkelAnime_Once
8008CD58,Animation_ChangeImpl
8008CF14,Animation_Change
8008CF5C,Animation_PlayOnce
8008CFB4,Animation_MorphToPlayOnce
8008D010,Animation_PlayOnceSetSpeed
8008D06C,Animation_PlayLoop
8008D0C0,Animation_MorphToLoop
8008D0F8,Animation_PlayLoopSetSpeed
8008D150,Animation_EndLoop
8008D17C,Animation_Reverse
8008D1A0,SkelAnime_CopyFrameTableTrue
8008D208,SkelAnime_CopyFrameTableFalse
8008D274,SkelAnime_UpdateTranslation
8008D440,Animation_OnFrame
8008D468,SkelAnime_Free
8008D4B4,SkelAnime_CopyFrameTable
8008D500,Skin_UpdateVertices
8008D6CC,Skin_ApplyLimbModifications
8008DB38,Skin_DrawAnimatedLimb
8008DC14,Skin_DrawLimb
8008DD3C,Skin_DrawImpl
8008DF68,func_800A6330
8008DF98,func_800A6360
8008DFCC,func_800A6394
8008E004,func_800A63CC
8008E040,Skin_GetLimbPos
8008E0A0,Skin_InitAnimatedLimb
8008E27C,Skin_Init
8008E44C,Skin_Free
8008E520,func_800A698C
8008E65C,Skin_ApplyAnimTransformations
8008E9B0,SkinMatrix_Vec3fMtxFMultXYZW
8008EA98,SkinMatrix_Vec3fMtxFMultXYZ
8008EB48,SkinMatrix_MtxFMtxFMult
8008EEA4,SkinMatrix_GetClear
8008EEB8,SkinMatrix_Clear
8008EF10,SkinMatrix_MtxFCopy
8008EF98,SkinMatrix_Invert
8008F238,SkinMatrix_SetScale
8008F29C,SkinMatrix_SetRotateZYX
8008F42C,SkinMatrix_SetRotateYXZ
8008F5BC,SkinMatrix_SetTranslate
8008F620,SkinMatrix_SetTranslateRotateZYXScale
8008F6A4,SkinMatrix_SetTranslateRotateYXZScale
8008F728,SkinMatrix_SetTranslateRotateZYX
8008F788,SkinMatrix_Vec3fToVec3s
8008F7CC,SkinMatrix_Vec3sToVec3f
8008F810,SkinMatrix_MtxFToMtx
8008FA28,SkinMatrix_MtxFToNewMtx
8008FA70,SkinMatrix_SetRotateAxis
8008FBE0,func_800A8030
8008FD50,Sram_InitNewSave
8008FE7C,Sram_InitDebugSave
8009003C,Sram_OpenSave
80090380,Sram_WriteSave
800904CC,Sram_VerifyAndLoadAllSaves
80090998,Sram_InitSave
80090C38,Sram_EraseSave
80090D50,Sram_CopySave
80090F40,Sram_WriteSramHeader
80090F74,Sram_InitSram
80091044,Sram_Alloc
80091074,Sram_Init
80091090,SsSram_Init
80091168,SsSram_Dma
800911F4,SsSram_ReadWrite
80091260,Rumble_Update
8009129C,Rumble_Override
80091338,Rumble_Request
800913F4,Rumble_Init
80091430,Rumble_Destroy
80091488,Rumble_Controller1HasRumblePak
800914A0,Rumble_Reset
800914B4,Rumble_ClearRequests
800914C4,Rumble_SetUpdateEnabled
800914E0,View_ViewportToVp
8009154C,View_New
80091598,View_Free
800915B8,View_Init
80091678,View_LookAt
80091714,View_LookAtUnsafe
80091764,View_SetScale
80091784,View_GetScale
80091794,View_SetPerspective
800917C4,View_GetPerspective
800917E4,View_SetOrtho
80091820,View_GetOrtho
80091840,View_SetViewport
80091874,View_GetViewport
8009189C,View_ApplyLetterbox
800919DC,View_SetDistortionOrientation
80091A00,View_SetDistortionScale
80091A24,View_SetDistortionSpeed
80091A38,View_InitDistortion
80091A9C,View_ClearDistortion
80091AD0,View_SetDistortion
80091B24,View_StepDistortion
80091CDC,View_Apply
80091D28,View_ApplyPerspective
8009201C,View_ApplyOrtho
800921C8,View_ApplyOrthoToOverlay
800923FC,View_ApplyPerspectiveToOverlay
8009274C,View_UpdateViewingMatrix
800927B8,View_ApplyTo
80092BE0,ViMode_LogPrint
80092BEC,ViMode_Configure
80093194,ViMode_Save
80093274,ViMode_Load
800932FC,ViMode_Init
80093364,ViMode_Destroy
80093370,ViMode_ConfigureFeatures
800933D4,ViMode_Update
80093750,func_800ACE70
80093774,func_800ACE90
80093780,func_800ACE98
800938F0,VisMono_Init
80093940,VisMono_Destroy
80093964,VisMono_DesaturateTLUT
80093C78,VisMono_DesaturateDList
80093EA8,VisMono_Draw
8009409C,VisMono_DrawOld
80094110,func_800AD920
80094144,func_800AD950
80094150,func_800AD958
800943A0,func_800ADBB0
80094AB0,func_800AE2C0
800957B8,func_800AEFC8
80095968,func_800AF178
80095A08,Skybox_Setup
80096B5C,Skybox_Init
80096C70,Skybox_UpdateMatrix
80096CF8,Skybox_Draw
80097340,Skybox_Update
80097350,PlayerCall_InitFuncPtrs
800973B8,PlayerCall_Init
80097400,PlayerCall_Destroy
80097440,PlayerCall_Update
80097480,PlayerCall_Draw
800974C0,TransitionTile_InitGraphics
8009788C,TransitionTile_InitVtxData
8009794C,TransitionTile_Destroy
800979D8,TransitionTile_Init
80097B50,TransitionTile_SetVtx
80097C64,TransitionTile_Draw
80097D90,TransitionTile_Suck
80097EC4,TransitionTile_Update
80097ED0,func_800B23F0
80097EE0,TransitionTriforce_Start
80097F18,TransitionTriforce_Init
80097FB8,TransitionTriforce_Destroy
80097FC4,TransitionTriforce_Update
800980D8,TransitionTriforce_SetColor
800980E4,TransitionTriforce_SetType
800980F0,TransitionTriforce_SetState
800980FC,TransitionTriforce_Draw
8009840C,TransitionTriforce_IsDone
800984A0,TransitionWipe_Start
80098558,TransitionWipe_Init
80098584,TransitionWipe_Destroy
80098590,TransitionWipe_Update
80098670,TransitionWipe_Draw
800988AC,TransitionWipe_IsDone
800988B8,TransitionWipe_SetType
800988F8,TransitionWipe_SetColor
80098904,TransitionWipe_SetUnkColor
80098910,TransitionCircle_Start
80098AFC,TransitionCircle_Init
80098B28,TransitionCircle_Destroy
80098B34,TransitionCircle_Update
80098CB8,TransitionCircle_Draw
80098F54,TransitionCircle_IsDone
80098F60,TransitionCircle_SetType
80098FB8,TransitionCircle_SetColor
80098FC4,TransitionCircle_SetUnkColor
80098FD0,TransitionFade_Start
8009902C,TransitionFade_Init
80099058,TransitionFade_Destroy
80099064,TransitionFade_Update
800991F4,TransitionFade_Draw
800992C0,TransitionFade_IsDone
800992CC,TransitionFade_SetColor
800992D8,TransitionFade_SetType
80099330,Letterbox_SetSizeTarget
80099340,Letterbox_GetSizeTarget
80099350,Letterbox_SetSize
80099360,Letterbox_GetSize
80099370,Letterbox_Init
80099390,Letterbox_Destroy
800993A0,Letterbox_Update
800994A0,func_800BB0A0
800996B4,func_800BB2B4
80099970,KaleidoManager_LoadOvl
800999CC,KaleidoManager_ClearOvl
80099A1C,KaleidoManager_Init
80099A8C,KaleidoManager_Destroy
80099ACC,KaleidoManager_GetRamAddr
80099BA0,KaleidoScopeCall_LoadPlayer
80099BEC,KaleidoScopeCall_Init
80099C38,KaleidoScopeCall_Destroy
80099C58,KaleidoScopeCall_Update
80099DF8,KaleidoScopeCall_Draw
80099E80,Play_ChangeViewpointBgCamIndex
80099EC0,Play_SetViewpoint
80099F6C,Play_CheckViewpoint
80099F94,Play_SetShopBrowsingViewpoint
80099FC0,Play_SetupTransition
8009A26C,func_800BC88C
8009A284,Play_SetFog
8009A2D0,Play_Destroy
8009A43C,Play_Init
8009ABF4,Play_Update
8009BCE8,Play_DrawOverlayElements
8009BD80,Play_Draw
8009C7C4,Play_Main
8009C804,Play_InCsMode
8009C838,func_800BFCB8
8009C9E4,Play_LoadFile
8009CA40,Play_InitEnvironment
8009CA88,Play_InitScene
8009CB8C,Play_SpawnScene
8009CC34,Play_GetScreenPos
8009CCF8,Play_CreateSubCamera
8009CDA8,Play_GetActiveCamId
8009CDB4,Play_ChangeCameraStatus
8009CE24,Play_ClearCamera
8009CE8C,Play_ClearAllSubCameras
8009CEF8,Play_GetCamera
8009CF30,Play_SetCameraAtEye
8009D040,Play_SetCameraAtEyeUp
8009D164,Play_SetCameraFov
8009D1AC,Play_SetCameraRoll
8009D1F8,Play_CopyCamera
8009D274,Play_InitCameraDataUsingPlayer
8009D2E4,Play_ChangeCameraSetting
8009D320,Play_ReturnToMainCam
8009D3FC,Play_GetCameraUID
8009D430,func_800C09D8
8009D49C,Play_SaveSceneFlags
8009D4E4,Play_SetRespawnData
8009D554,Play_SetupRespawnPoint
8009D5C0,Play_TriggerVoidOut
8009D618,Play_LoadToLastEntrance
8009D6EC,Play_TriggerRespawn
8009D720,Play_CamIsNotFixed
8009D790,FrameAdvance_IsEnabled
8009D7A0,func_800C0D34
8009D820,func_800C0DB4
8009D8E0,PreRender_SetValuesSave
8009D91C,PreRender_Init
8009D950,PreRender_SetValues
8009D984,PreRender_Destroy
8009D9A8,PreRender_CopyImage
8009DC70,PreRender_CopyImageRegionImpl
8009E0B8,func_800C170C
8009E434,func_800C1AE8
8009E470,PreRender_CoverageRgba16ToI8
8009E788,PreRender_SaveZBuffer
8009E7C0,PreRender_SaveFramebuffer
8009E7F8,PreRender_FetchFbufCoverage
8009E910,PreRender_DrawCoverage
8009E954,PreRender_RestoreZBuffer
8009E978,func_800C213C
8009ECA8,PreRender_RestoreFramebuffer
8009ECCC,PreRender_CopyImageRegion
8009ECEC,PreRender_AntiAliasFilter
8009F7AC,PreRender_DivotFilter
8009F900,PreRender_ApplyFilters
8009F9D0,THGA_Init
8009F9F0,THGA_Destroy
8009FA10,THGA_IsCrash
8009FA30,THGA_Reset
8009FA50,THGA_GetRemaining
8009FA70,THGA_GetHead
8009FA90,THGA_SetHead
8009FAB0,THGA_GetTail
8009FAD0,THGA_AllocDisplayList
8009FAF4,THGA_AllocGfx
8009FB14,THGA_AllocGfx2
8009FB34,THGA_AllocTail
8009FB54,THGA_AllocMtxArray
8009FB78,THGA_AllocMtx
8009FB98,THGA_AllocVtxArray
8009FBBC,THGA_AllocVtx
8009FBE0,THA_GetHead
8009FBEC,THA_SetHead
8009FBF8,THA_GetTail
8009FC04,THA_AllocHead
8009FC18,THA_AllocHeadByte
8009FC38,THA_AllocTail
8009FCC8,THA_AllocTailAlign16
8009FCE8,THA_AllocTailAlign
8009FD04,THA_GetRemaining
8009FD18,THA_IsCrash
8009FD3C,THA_Reset
8009FD58,THA_Init
8009FD7C,THA_Destroy
8009FDA0,AudioMgr_StopAllSfx
8009FDF0,func_800C3C80
8009FE28,AudioMgr_HandleRetrace
8009FFB0,AudioMgr_HandlePreNMI
8009FFD4,AudioMgr_ThreadEntry
800A0104,AudioMgr_Unlock
800A0130,AudioMgr_Init
800A0200,Setup_InitImpl
800A023C,Setup_Destroy
800A0248,Setup_Init
800A09F0,GameAlloc_Log
800A0A10,GameAlloc_Malloc
800A0A7C,GameAlloc_Free
800A0AC8,GameAlloc_Cleanup
800A0B18,GameAlloc_Init
800A0B30,Graph_InitTHGA
800A0C48,Graph_GetNextGameState
800A0CF8,Graph_Init
800A0D68,Graph_Destroy
800A0D74,Graph_TaskSet00
800A10B8,Graph_Update
800A136C,Graph_ThreadEntry
800A1464,Graph_Alloc
800A1498,Graph_Alloc2
800A14D0,Graph_GfxPlusOne
800A14DC,Graph_BranchDlist
800A14F4,Graph_DlistAlloc
800A1530,ListAlloc_Init
800A1544,ListAlloc_Alloc
800A15B0,ListAlloc_Free
800A1630,ListAlloc_FreeAll
800A1680,Main
800A19E0,PadMgr_AcquireSerialEventQueue
800A1A10,PadMgr_ReleaseSerialEventQueue
800A1A38,PadMgr_LockPadData
800A1A64,PadMgr_UnlockPadData
800A1A90,PadMgr_UpdateRumble
800A1CE0,PadMgr_RumbleStop
800A1D78,PadMgr_RumbleReset
800A1D88,PadMgr_RumbleSetSingle
800A1DA0,PadMgr_RumbleSet
800A1DD0,PadMgr_UpdateInputs
800A1FB0,PadMgr_HandleRetrace
800A2148,PadMgr_HandlePreNMI
800A216C,PadMgr_RequestPadData
800A22E8,PadMgr_ThreadEntry
800A23E4,PadMgr_Init
800A24E0,Sched_SwapFrameBufferImpl
800A2550,Sched_SwapFrameBuffer
800A25A0,Sched_HandlePreNMI
800A25AC,Sched_HandleNMI
800A25D0,Sched_QueueTask
800A263C,Sched_Yield
800A2670,Sched_GfxTaskFramebufferValid
800A2734,Sched_Schedule
800A2868,Sched_SetNextFramebufferFromTask
800A28B4,Sched_TaskComplete
800A292C,Sched_RunTask
800A2A90,Sched_HandleNotification
800A2B80,Sched_HandleRetrace
800A2C58,Sched_HandleRSPDone
800A2E6C,Sched_HandleRDPDone
800A2F34,Sched_Notify
800A2F58,Sched_ThreadEntry
800A308C,Sched_Init
800A3160,SpeedMeter_InitImpl
800A3170,SpeedMeter_Init
800A3194,SpeedMeter_Destroy
800A31A0,SpeedMeter_DrawTimeEntries
800A3664,SpeedMeter_InitAllocEntry
800A36A8,SpeedMeter_DrawAllocEntry
800A38FC,SpeedMeter_DrawAllocEntries
800A3BA0,SysCfb_Init
800A3C68,SysCfb_Reset
800A3C88,SysCfb_GetFbPtr
800A3CB0,SysCfb_GetFbEnd
800A3CC0,Math_FactorialF
800A3DC0,Math_Factorial
800A3E84,Math_PowF
800A3EAC,Math_SinF
800A3F00,Math_CosF
800A3F60,Math3D_PlaneVsLineSegClosestPoint
800A4080,Math3D_LineVsLineClosestTwoPoints
800A432C,Math3D_LineClosestToPoint
800A4418,Math3D_FindPointOnPlaneIntersect
800A4478,Math3D_PlaneVsPlaneNewLine
800A4658,Math3D_PlaneVsPlaneVsLineClosestPoint
800A46D4,Math3D_PointOnInfiniteLine
800A4720,Math3D_LineSplitRatio
800A476C,Math3D_Cos
800A4790,Math3D_CosOut
800A4848,Math3D_Vec3fReflect
800A491C,Math3D_PointInSquare2D
800A4980,Math3D_CirSquareVsTriSquare
800A4AC0,Math3D_SphCubeVsTriCube
800A4CE4,Math3D_Dist1DSq
800A4CFC,Math3D_Dist1D
800A4D20,Math3D_Dist2DSq
800A4D64,Math3D_Dist2D
800A4D94,Math3D_Vec3fMagnitudeSq
800A4DC0,Math3D_Vec3fMagnitude
800A4DE8,Math3D_Vec3fDistSq
800A4E10,Math3D_Vec3f_DistXYZ
800A4E30,Math3D_DistXYZ16toF
800A4EA8,Math3D_Vec3fDiff_CrossZ
800A4EE8,Math3D_Vec3fDiff_CrossX
800A4F28,Math3D_Vec3fDiff_CrossY
800A4F68,Math3D_Vec3f_Cross
800A4FDC,Math3D_SurfaceNorm
800A5044,Math3D_PointRelativeToCubeFaces
800A50F0,Math3D_PointRelativeToCubeEdges
800A52A0,Math3D_PointRelativeToCubeVertices
800A541C,Math3D_LineVsCube
800A5E94,Math3D_LineVsCubeShort
800A6000,Math3D_RotateXZPlane
800A608C,Math3D_DefPlane
800A61A0,Math3D_Planef
800A61E0,Math3D_Plane
800A621C,Math3D_UDistPlaneToPos
800A6254,Math3D_DistPlaneToPos
800A62D8,Math3D_TriChkPointParaYImpl
800A65F4,Math3D_TriChkPointParaYDeterminate
800A663C,Math3D_TriChkPointParaYSlopedY
800A668C,Math3D_TriChkPointParaYIntersectDist
800A673C,Math3D_TriChkPointParaYIntersectInsideTri
800A67E8,Math3D_TriChkPointParaY
800A6864,Math3D_TriChkLineSegParaYIntersect
800A69D8,Math3D_TriChkPointParaYDist
800A6A4C,Math3D_TriChkPointParaXImpl
800A6D68,Math3D_TriChkPointParaXDeterminate
800A6DB0,Math3D_TriChkPointParaXIntersect
800A6E64,Math3D_TriChkPointParaX
800A6EE0,Math3D_TriChkLineSegParaXIntersect
800A7068,Math3D_TriChkPointParaXDist
800A70DC,Math3D_TriChkPointParaZImpl
800A7424,Math3D_TriChkPointParaZDeterminate
800A746C,Math3D_TriChkPointParaZIntersect
800A7520,Math3D_TriChkPointParaZ
800A759C,Math3D_TriChkLineSegParaZIntersect
800A7728,Math3D_TriChkLineSegParaZDist
800A779C,Math3D_LineSegFindPlaneIntersect
800A7878,Math3D_LineSegVsPlane
800A7980,Math3D_TriLineIntersect
800A7AE4,Math3D_TriNorm
800A7B94,Math3D_PointInSph
800A7BE4,Math3D_PointDistSqToLine2D
800A7D2C,Math3D_LineVsSph
800A7F34,Math3D_GetSphVsTriIntersectPoint
800A8074,Math3D_TriVsSphIntersect
800A8494,Math3D_PointInCyl
800A8550,Math3D_CylVsLineSeg
800A8F18,Math3D_CylTriVsIntersect
800A9398,Math3D_CylVsTri
800A93B8,Math3D_SphVsSph
800A93D8,Math3D_SphVsSphOverlap
800A93F8,Math3D_SphVsSphOverlapCenter
800A94D0,Math3D_SphVsCylOverlapDist
800A94F0,Math3D_SphVsCylOverlapCenterDist
800A9660,Math3D_CylOutsideCyl
800A9680,Math3D_CylOutsideCylDist
800A9850,Math3D_TriVsTriIntersect
800A9BD0,Math3D_XZInSphere
800A9C44,Math3D_XYInSphere
800A9CB8,Math3D_YZInSphere
800A9D30,Math_GetAtan2Tbl
800A9DA8,Math_Atan2S
800A9F20,Math_Atan2F
800A9F60,Matrix_Init
800A9F9C,Matrix_Push
800A9FD4,Matrix_Pop
800A9FF0,Matrix_Get
800AA014,Matrix_Put
800AA03C,Matrix_GetCurrent
800AA04C,Matrix_Mult
800AA0A4,Matrix_Translate
800AA1AC,Matrix_Scale
800AA290,Matrix_RotateX
800AA444,Matrix_RotateY
800AA5FC,Matrix_RotateZ
800AA7B0,Matrix_RotateZYX
800AAA6C,Matrix_TranslateRotateZYX
800AADC0,Matrix_SetTranslateRotateYXZ
800AAF6C,Matrix_MtxFToMtx
800AB188,Matrix_ToMtx
800AB1B0,Matrix_NewMtx
800AB1DC,Matrix_MtxFToNewMtx
800AB208,Matrix_MultVec3f
800AB2C0,Matrix_MtxFCopy
800AB3C8,Matrix_MtxToMtxF
800AB61C,Matrix_MultVec3fExt
800AB6CC,Matrix_Transpose
800AB704,Matrix_ReplaceRotation
800AB800,Matrix_MtxFToYXZRotS
800AB998,Matrix_MtxFToZYXRotS
800ABB30,Matrix_RotateAxis
800ABF98,Matrix_SetTranslateUniformScaleMtxF
800AC000,Matrix_SetTranslateUniformScaleMtx
800AC050,Matrix_SetTranslateUniformScaleMtx2
800AC140,Matrix_SetTranslateScaleMtx1
800AC260,Matrix_SetTranslateScaleMtx2
800AC360,SysUcode_GetUCodeBoot
800AC370,SysUcode_GetUCodeBootSize
800AC38C,SysUcode_GetUCode
800AC39C,SysUcode_GetUCodeData
800AC3B0,RumbleMgr_Update
800AC6C0,RumbleMgr_Init
800AC6F8,RumbleMgr_Destroy
800AC710,func_800D31A0
800AC740,IrqMgr_AddClient
800AC7CC,IrqMgr_RemoveClient
800AC858,IrqMgr_SendMesgToClients
800AC8BC,IrqMgr_JamMesgToClients
800AC920,IrqMgr_HandlePreNMI
800AC9B8,IrqMgr_CheckStacks
800AC9D8,IrqMgr_HandlePreNMI450
800ACA54,IrqMgr_HandlePreNMI480
800ACAE8,IrqMgr_HandlePreNMI500
800ACB0C,IrqMgr_HandleRetrace
800ACBC4,IrqMgr_ThreadEntry
800ACC98,IrqMgr_Init
800ACD60,Fault_SleepImpl
800ACDD0,Fault_ClientProcessThread
800ACE44,Fault_ClientRunTask
800ACFC8,Fault_ProcessClient
800AD01C,Fault_AddClient
800AD100,Fault_RemoveClient
800AD1F8,Fault_AddAddrConvClient
800AD2D0,Fault_RemoveAddrConvClient
800AD3C8,Fault_ConvertAddress
800AD47C,Fault_Sleep
800AD4B8,Fault_PadCallback
800AD4F4,Fault_UpdatePadImpl
800AD540,Fault_WaitForInputImpl
800AD68C,Fault_WaitForInput
800AD6D8,Fault_DrawRec
800AD738,Fault_FillScreenBlack
800AD78C,Fault_FillScreenRed
800AD7E0,Fault_DrawCornerRec
800AD834,Fault_PrintFReg
800AD8E0,Fault_LogFReg
800AD990,Fault_PrintFPCSR
800ADA34,Fault_LogFPCSR
800ADACC,Fault_PrintThreadContext
800ADDE8,Fault_LogThreadContext
800AE0E4,Fault_FindFaultedThread
800AE16C,Fault_Wait5Seconds
800AE1FC,Fault_WaitForButtonCombo
800AE4C8,Fault_DrawMemDumpContents
800AE634,Fault_DrawMemDump
800AE838,Fault_WalkStack
800AE9C8,Fault_DrawStackTrace
800AEB48,Fault_LogStackTrace
800AECB8,Fault_ResumeThread
800AED34,Fault_DisplayFrameBuffer
800AEDF4,Fault_ProcessClients
800AEED4,Fault_UpdatePad
800AEF10,Fault_ThreadEntry
800AF270,Fault_SetFrameBuffer
800AF2C4,Fault_Init
800AF3F8,Fault_HungupFaultClient
800AF4F4,Fault_AddHungupAndCrashImpl
800AF54C,Fault_AddHungupAndCrash
800AF5B0,FaultDrawer_SetOsSyncPrintfEnabled
800AF5C0,FaultDrawer_DrawRecImpl
800AF6DC,FaultDrawer_DrawChar
800AF84C,FaultDrawer_ColorToPrintColor
800AF8FC,FaultDrawer_UpdatePrintColor
800AF99C,FaultDrawer_SetForeColor
800AF9E4,FaultDrawer_SetBackColor
800AFA2C,FaultDrawer_SetFontColor
800AFA74,FaultDrawer_SetCharPad
800AFAA4,FaultDrawer_SetCursor
800AFB9C,FaultDrawer_FillScreen
800AFC2C,FaultDrawer_PrintCallback
800AFE38,FaultDrawer_VPrintf
800AFE88,FaultDrawer_Printf
800AFED8,FaultDrawer_DrawText
800AFF28,FaultDrawer_SetDrawerFB
800AFF54,FaultDrawer_SetInputCallback
800AFF64,FaultDrawer_WritebackFBDCache
800AFFC0,FaultDrawer_Init
800B0030,Kanji_OffsetFromShiftJIS
800B0B20,AudioSynth_InitNextRingBuf
800B0E9C,func_800DB03C
800B0F24,AudioSynth_Update
800B1120,func_800DB2C0
800B1190,AudioSynth_LoadRingBuffer1AtTemp
800B1238,AudioSynth_SaveRingBuffer1AtTemp
800B12E0,AudioSynth_LeakReverb
800B1344,func_800DB4E4
800B14E0,func_800DB680
800B1688,func_800DB828
800B18A0,AudioSynth_FilterReverb
800B1948,AudioSynth_MaybeMixRingBuffer1
800B19F4,func_800DBB94
800B19FC,AudioSynth_ClearBuffer
800B1A1C,func_800DBBBC
800B1A24,func_800DBBC4
800B1A2C,func_800DBBCC
800B1A34,AudioSynth_Mix
800B1A68,func_800DBC08
800B1A70,func_800DBC10
800B1A78,func_800DBC18
800B1A80,AudioSynth_SetBuffer
800B1AB4,func_800DBC54
800B1ABC,func_800DBC5C
800B1AC4,AudioSynth_DMemMove
800B1AF0,func_800DBC90
800B1AF8,func_800DBC98
800B1B00,func_800DBCA0
800B1B08,func_800DBCA8
800B1B10,AudioSynth_InterL
800B1B34,AudioSynth_EnvSetup1
800B1B68,func_800DBD08
800B1B70,AudioSynth_LoadBuffer
800B1B98,AudioSynth_SaveBuffer
800B1BC0,AudioSynth_EnvSetup2
800B1BDC,func_800DBD7C
800B1BE4,func_800DBD84
800B1BEC,func_800DBD8C
800B1BF4,AudioSynth_S8Dec
800B1C10,AudioSynth_HiLoGain
800B1C44,AudioSynth_UnkCmd19
800B1C78,func_800DBE18
800B1C80,func_800DBE20
800B1C88,func_800DBE28
