80000400,entrypoint
80082910,Scene_DrawConfigDodongosCavern
80082C38,Scene_DrawConfigTempleOfTime
8008349C,Scene_DrawConfigGrottos
8008379C,Scene_DrawConfigChamberOfTheSages
800839A4,Scene_DrawConfigGreatFairyFountain
80083B34,Scene_DrawConfigGraveExitLightShining
80083C0C,Scene_DrawConfigFairysFountain
80083D68,Scene_DrawConfigShadowTempleAndWell
80083EF4,Scene_DrawConfigThievesHideout
80083FDC,Scene_DrawConfigWaterTemple
80084744,Scene_DrawConfigWaterTempleBoss
80084860,Scene_DrawConfigShootingGallery
80084914,Scene_DrawConfigCastleCourtyardGuards
80084A8C,Scene_DrawConfigOutsideGanonsCastle
80084CF8,func_8009BEEC
80084EB8,Scene_DrawConfigGanonsTowerCollapseExterior
80085188,Scene_DrawConfigIceCavern
8008536C,Scene_DrawConfigRoyalFamilysTomb
800855D8,Scene_DrawConfigLakesideLaboratory
800857B0,Scene_DrawConfigCalmWater
800858B4,Scene_DrawConfigGerudoTrainingGround
80085A98,Gfx_TwoTexScrollPrimColor
80085BF8,Scene_DrawConfigFishingPond
80085D20,Scene_DrawConfigBombchuBowlingAlley
80085F18,Scene_DrawConfigLonLonBuildings
80085FE8,Scene_DrawConfigMarketGuardHouse
8008611C,Scene_DrawConfigPotionShopGranny
80086298,Scene_DrawConfigForestTemple
8008647C,Scene_DrawConfigSpiritTemple
800864EC,Scene_DrawConfigHyruleField
8008679C,Scene_DrawConfigKakarikoVillage
8008686C,Scene_DrawConfigZorasRiver
80086A7C,Scene_DrawConfigKokiriForest
80086EAC,Scene_DrawConfigLakeHylia
80087068,Scene_DrawConfigZorasDomain
800871C4,Scene_DrawConfigZorasFountain
800873AC,Scene_DrawConfigGerudoValley
800876F0,Scene_DrawConfigLostWoods
800878D4,Scene_DrawConfigDesertColossus
800879E0,Scene_DrawConfigGerudosFortress
80087A50,Scene_DrawConfigHauntedWasteland
80087BBC,Scene_DrawConfigHyruleCastle
80087D54,Scene_DrawConfigDeathMountainTrail
80087F10,Scene_DrawConfigDeathMountainCrater
800880C4,Scene_DrawConfigGoronCity
8008822C,Scene_DrawConfigLonLonRanch
800882FC,Scene_DrawConfigFireTemple
80088490,Scene_DrawConfigJabuJabu
8008892C,Scene_DrawConfigInsideGanonsCastle
80088B24,Scene_DrawConfigInsideGanonsCastleCollapse
80088B44,Scene_DrawConfigGanonsTowerCollapseInterior
80088B64,Scene_DrawConfigBesitu
80088CA0,SkelAnime_DrawLimbLod
80088EDC,SkelAnime_DrawLod
800890CC,SkelAnime_DrawFlexLimbLod
80089354,SkelAnime_DrawFlexLod
800895CC,SkelAnime_DrawLimbOpa
800897EC,SkelAnime_DrawOpa
800899CC,SkelAnime_DrawFlexLimbOpa
80089C3C,SkelAnime_DrawFlexOpa
80089EA0,SkelAnime_GetFrameData
8008A008,Animation_GetLength
8008A044,Animation_GetLastFrame
8008A08C,SkelAnime_DrawLimb
8008A2C4,SkelAnime_Draw
8008A4B8,SkelAnime_DrawFlexLimb
8008A73C,SkelAnime_DrawFlex
8008A9A4,SkelAnime_GetFrameDataLegacy
8008ADA8,Animation_GetLimbCountLegacy
8008ADE4,Animation_GetLengthLegacy
8008AE20,Animation_GetLastFrameLegacy
8008AE68,SkelAnime_InterpFrameTable
8008B2E8,AnimationContext_Reset
8008B2F4,AnimationContext_SetNextQueue
8008B314,AnimationContext_DisableQueue
8008B33C,AnimationContext_AddEntry
8008B374,AnimationContext_SetLoadFrame
8008B470,AnimationContext_SetCopyAll
8008B4D8,AnimationContext_SetInterp
8008B548,AnimationContext_SetCopyTrue
8008B5B8,AnimationContext_SetCopyFalse
8008B628,AnimationContext_SetMoveActor
8008B684,AnimationContext_LoadFrame
8008B6B4,AnimationContext_CopyAll
8008B724,AnimationContext_Interp
8008B780,AnimationContext_CopyTrue
8008B800,AnimationContext_CopyFalse
8008B884,AnimationContext_MoveActor
8008B918,AnimationContext_Update
8008B9B8,SkelAnime_InitLink
8008BB1C,LinkAnimation_SetUpdateFunction
8008BB54,LinkAnimation_Update
8008BB78,LinkAnimation_Morph
8008BC34,LinkAnimation_AnimateFrame
8008BD10,LinkAnimation_Loop
8008BDB0,LinkAnimation_Once
8008BE8C,Animation_SetMorph
8008BEB0,LinkAnimation_Change
8008C028,LinkAnimation_PlayOnce
8008C088,LinkAnimation_PlayOnceSetSpeed
8008C0EC,LinkAnimation_PlayLoop
8008C148,LinkAnimation_PlayLoopSetSpeed
8008C1A8,LinkAnimation_CopyJointToMorph
8008C1D8,LinkAnimation_CopyMorphToJoint
8008C208,LinkAnimation_LoadToMorph
8008C24C,LinkAnimation_LoadToJoint
8008C290,LinkAnimation_InterpJointMorph
8008C2C8,LinkAnimation_BlendToJoint
8008C368,LinkAnimation_BlendToMorph
8008C408,LinkAnimation_EndLoop
8008C42C,Animation_OnFrameImpl
8008C4E4,LinkAnimation_OnFrame
8008C534,SkelAnime_Init
8008C638,SkelAnime_InitFlex
8008C744,SkelAnime_InitSkin
8008C824,SkelAnime_SetUpdate
8008C870,SkelAnime_Update
8008C894,SkelAnime_Morph
8008C954,SkelAnime_MorphTaper
8008CADC,SkelAnime_AnimateFrame
8008CC24,SkelAnime_LoopFull
8008CCC4,SkelAnime_LoopPartial
8008CD6C,SkelAnime_Once
8008CE70,Animation_ChangeImpl
8008D02C,Animation_Change
8008D074,Animation_PlayOnce
8008D0CC,Animation_MorphToPlayOnce
8008D128,Animation_PlayOnceSetSpeed
8008D184,Animation_PlayLoop
8008D1D8,Animation_MorphToLoop
8008D210,Animation_PlayLoopSetSpeed
8008D268,Animation_EndLoop
8008D294,Animation_Reverse
8008D2B8,SkelAnime_CopyFrameTableTrue
8008D320,SkelAnime_CopyFrameTableFalse
8008D38C,SkelAnime_UpdateTranslation
8008D558,Animation_OnFrame
8008D580,SkelAnime_Free
8008D5CC,SkelAnime_CopyFrameTable
8008D620,Skin_UpdateVertices
8008D7EC,Skin_ApplyLimbModifications
8008DC5C,Skin_DrawAnimatedLimb
8008DD38,Skin_DrawLimb
8008DE58,Skin_DrawImpl
8008E084,func_800A6330
8008E0B4,func_800A6360
8008E0E8,func_800A6394
8008E120,func_800A63CC
8008E15C,Skin_GetLimbPos
8008E1C0,Skin_InitAnimatedLimb
8008E39C,Skin_Init
8008E56C,Skin_Free
8008E640,func_800A698C
8008E77C,Skin_ApplyAnimTransformations
8008EAD0,SkinMatrix_Vec3fMtxFMultXYZW
8008EBB8,SkinMatrix_Vec3fMtxFMultXYZ
8008EC68,SkinMatrix_MtxFMtxFMult
8008EFC4,SkinMatrix_GetClear
8008EFD8,SkinMatrix_Clear
8008F030,SkinMatrix_MtxFCopy
8008F0B8,SkinMatrix_Invert
8008F358,SkinMatrix_SetScale
8008F3BC,SkinMatrix_SetRotateZYX
8008F54C,SkinMatrix_SetRotateYXZ
8008F6DC,SkinMatrix_SetTranslate
8008F740,SkinMatrix_SetTranslateRotateZYXScale
8008F7C4,SkinMatrix_SetTranslateRotateYXZScale
8008F848,SkinMatrix_SetTranslateRotateZYX
8008F8A8,SkinMatrix_Vec3fToVec3s
8008F8EC,SkinMatrix_Vec3sToVec3f
8008F930,SkinMatrix_MtxFToMtx
8008FB48,SkinMatrix_MtxFToNewMtx
8008FB90,SkinMatrix_SetRotateAxis
8008FD00,func_800A8030
8008FE70,Sram_InitNewSave
8008FF9C,Sram_InitDebugSave
8009015C,Sram_OpenSave
80090484,Sram_WriteSave
800905D0,Sram_VerifyAndLoadAllSaves
80090AC8,Sram_InitSave
80090D68,Sram_EraseSave
80090E80,Sram_CopySave
80091070,Sram_WriteSramHeader
800910A4,Sram_InitSram
80091174,Sram_Alloc
800911A4,Sram_Init
800911C0,SsSram_Init
80091298,SsSram_Dma
80091324,SsSram_ReadWrite
80091390,Rumble_Update
800913CC,Rumble_Override
8009147C,Rumble_Request
8009154C,Rumble_Init
80091588,Rumble_Destroy
800915E0,Rumble_Controller1HasRumblePak
800915F8,Rumble_Reset
8009160C,Rumble_ClearRequests
8009161C,Rumble_SetUpdateEnabled
80091630,View_ViewportToVp
8009169C,View_New
800916E8,View_Free
80091708,View_Init
800917C8,View_LookAt
80091864,View_LookAtUnsafe
800918B4,View_SetScale
800918D4,View_GetScale
800918E4,View_SetPerspective
80091914,View_GetPerspective
80091934,View_SetOrtho
80091970,View_GetOrtho
80091990,View_SetViewport
800919C4,View_GetViewport
800919EC,View_ApplyLetterbox
80091B44,View_SetDistortionOrientation
80091B68,View_SetDistortionScale
80091B8C,View_SetDistortionSpeed
80091BA0,View_InitDistortion
80091C04,View_ClearDistortion
80091C38,View_SetDistortion
80091C8C,View_StepDistortion
80091E44,View_Apply
80091E90,View_ApplyPerspective
80092184,View_ApplyOrtho
80092340,View_ApplyOrthoToOverlay
80092580,View_ApplyPerspectiveToOverlay
800928CC,View_UpdateViewingMatrix
80092938,View_ApplyTo
80092D60,ViMode_LogPrint
80092D6C,ViMode_Configure
80093314,ViMode_Save
80093378,ViMode_Load
80093400,ViMode_Init
80093468,ViMode_Destroy
80093474,ViMode_ConfigureFeatures
800934D8,ViMode_Update
80093820,func_800ACE70
80093844,func_800ACE90
80093850,func_800ACE98
800939C0,VisMono_Init
80093A10,VisMono_Destroy
80093A34,VisMono_DesaturateTLUT
80093D48,VisMono_DesaturateDList
80093FC4,VisMono_Draw
800941B0,VisMono_DrawOld
80094220,func_800AD920
80094254,func_800AD950
80094260,func_800AD958
80094510,func_800ADBB0
80094C24,func_800AE2C0
8009594C,func_800AEFC8
80095AFC,func_800AF178
80095B9C,Skybox_Setup
80096CF0,Skybox_Init
80096E00,Skybox_UpdateMatrix
80096E88,Skybox_Draw
800974EC,Skybox_Update
80097500,PlayerCall_InitFuncPtrs
80097568,PlayerCall_Init
800975B0,PlayerCall_Destroy
800975F0,PlayerCall_Update
80097630,PlayerCall_Draw
80097670,TransitionTile_InitGraphics
80097A38,TransitionTile_InitVtxData
80097AF8,TransitionTile_Destroy
80097B84,TransitionTile_Init
80097CFC,TransitionTile_SetVtx
80097E10,TransitionTile_Draw
80097F3C,TransitionTile_Suck
80098070,TransitionTile_Update
8009807C,func_800B23F0
80098090,TransitionTriforce_Start
800980C8,TransitionTriforce_Init
80098168,TransitionTriforce_Destroy
80098174,TransitionTriforce_Update
80098288,TransitionTriforce_SetColor
80098294,TransitionTriforce_SetType
800982A0,TransitionTriforce_SetState
800982AC,TransitionTriforce_Draw
800985B0,TransitionTriforce_IsDone
80098640,TransitionWipe_Start
800986F8,TransitionWipe_Init
80098724,TransitionWipe_Destroy
80098730,TransitionWipe_Update
80098810,TransitionWipe_Draw
80098A4C,TransitionWipe_IsDone
80098A58,TransitionWipe_SetType
80098A98,TransitionWipe_SetColor
80098AA4,TransitionWipe_SetUnkColor
80098AB0,TransitionCircle_Start
80098C9C,TransitionCircle_Init
80098CC8,TransitionCircle_Destroy
80098CD4,TransitionCircle_Update
80098E58,TransitionCircle_Draw
800990F4,TransitionCircle_IsDone
80099100,TransitionCircle_SetType
80099158,TransitionCircle_SetColor
80099164,TransitionCircle_SetUnkColor
80099170,TransitionFade_Start
800991CC,TransitionFade_Init
800991F8,TransitionFade_Destroy
80099204,TransitionFade_Update
80099394,TransitionFade_Draw
80099460,TransitionFade_IsDone
8009946C,TransitionFade_SetColor
80099478,TransitionFade_SetType
800994D0,Letterbox_SetSizeTarget
800994E0,Letterbox_GetSizeTarget
800994F0,Letterbox_SetSize
80099500,Letterbox_GetSize
80099510,Letterbox_Init
80099530,Letterbox_Destroy
80099540,Letterbox_Update
80099640,func_800BB0A0
80099854,func_800BB2B4
80099B10,KaleidoManager_LoadOvl
80099B6C,KaleidoManager_ClearOvl
80099BBC,KaleidoManager_Init
80099C2C,KaleidoManager_Destroy
80099C6C,KaleidoManager_GetRamAddr
80099D40,KaleidoScopeCall_LoadPlayer
80099D8C,KaleidoScopeCall_Init
80099DD8,KaleidoScopeCall_Destroy
80099DF8,KaleidoScopeCall_Update
80099F98,KaleidoScopeCall_Draw
8009A020,Play_ChangeViewpointBgCamIndex
8009A060,Play_SetViewpoint
8009A10C,Play_CheckViewpoint
8009A134,Play_SetShopBrowsingViewpoint
8009A160,Play_SetupTransition
8009A40C,func_800BC88C
8009A424,Play_SetFog
8009A470,Play_Destroy
8009A600,Play_Init
8009ADCC,Play_Update
8009BEC0,Play_DrawOverlayElements
8009BF58,Play_Draw
8009C978,Play_Main
8009C9B8,Play_InCsMode
8009C9EC,func_800BFCB8
8009CB98,Play_LoadFile
8009CC50,Play_InitEnvironment
8009CC98,Play_InitScene
8009CD9C,Play_SpawnScene
8009CEDC,Play_GetScreenPos
8009CFA0,Play_CreateSubCamera
8009D050,Play_GetActiveCamId
8009D05C,Play_ChangeCameraStatus
8009D0CC,Play_ClearCamera
8009D134,Play_ClearAllSubCameras
8009D1A0,Play_GetCamera
8009D1D8,Play_SetCameraAtEye
8009D2E8,Play_SetCameraAtEyeUp
8009D40C,Play_SetCameraFov
8009D454,Play_SetCameraRoll
8009D4A0,Play_CopyCamera
8009D51C,Play_InitCameraDataUsingPlayer
8009D58C,Play_ChangeCameraSetting
8009D5C8,Play_ReturnToMainCam
8009D6A4,Play_GetCameraUID
8009D6D8,func_800C09D8
8009D744,Play_SaveSceneFlags
8009D78C,Play_SetRespawnData
8009D7FC,Play_SetupRespawnPoint
8009D868,Play_TriggerVoidOut
8009D8C0,Play_LoadToLastEntrance
8009D960,Play_TriggerRespawn
8009D994,Play_CamIsNotFixed
8009DA04,FrameAdvance_IsEnabled
8009DA14,func_800C0D34
8009DA94,func_800C0DB4
8009DB50,PreRender_SetValuesSave
8009DB8C,PreRender_Init
8009DBC0,PreRender_SetValues
8009DBF4,PreRender_Destroy
8009DC18,PreRender_CopyImage
8009DF24,PreRender_CopyImageRegionImpl
8009E3BC,func_800C170C
8009E778,func_800C1AE8
8009E7B4,PreRender_CoverageRgba16ToI8
8009EB04,PreRender_SaveZBuffer
8009EB3C,PreRender_SaveFramebuffer
8009EB74,PreRender_FetchFbufCoverage
8009EC88,PreRender_DrawCoverage
8009ECCC,PreRender_RestoreZBuffer
8009ECF0,func_800C213C
8009F044,PreRender_RestoreFramebuffer
8009F068,PreRender_CopyImageRegion
8009F088,PreRender_AntiAliasFilter
8009FB48,PreRender_DivotFilter
8009FC9C,PreRender_ApplyFilters
8009FD70,THGA_Init
8009FD90,THGA_Destroy
8009FDB0,THGA_IsCrash
8009FDD0,THGA_Reset
8009FDF0,THGA_GetRemaining
8009FE10,THGA_GetHead
8009FE30,THGA_SetHead
8009FE50,THGA_GetTail
8009FE70,THGA_AllocDisplayList
8009FE94,THGA_AllocGfx
8009FEB4,THGA_AllocGfx2
8009FED4,THGA_AllocTail
8009FEF4,THGA_AllocMtxArray
8009FF18,THGA_AllocMtx
8009FF38,THGA_AllocVtxArray
8009FF5C,THGA_AllocVtx
8009FF80,THA_GetHead
8009FF8C,THA_SetHead
8009FF98,THA_GetTail
8009FFA4,THA_AllocHead
8009FFB8,THA_AllocHeadByte
8009FFD8,THA_AllocTail
800A0068,THA_AllocTailAlign16
800A0088,THA_AllocTailAlign
800A00A4,THA_GetRemaining
800A00B8,THA_IsCrash
800A00DC,THA_Reset
800A00F8,THA_Init
800A011C,THA_Destroy
800A0140,AudioMgr_StopAllSfx
800A0190,func_800C3C80
800A01C8,AudioMgr_HandleRetrace
800A0350,AudioMgr_HandlePreNMI
800A0374,AudioMgr_ThreadEntry
800A04A4,AudioMgr_Unlock
800A04D0,AudioMgr_Init
800A05B0,Setup_InitImpl
800A05EC,Setup_Destroy
800A05F8,Setup_Init
800A0EA0,GameAlloc_Log
800A0EC0,GameAlloc_Malloc
800A0F2C,GameAlloc_Free
800A0F78,GameAlloc_Cleanup
800A0FC8,GameAlloc_Init
800A0FE0,Graph_InitTHGA
800A10F8,Graph_GetNextGameState
800A11A8,Graph_Init
800A11F8,Graph_Destroy
800A1204,Graph_TaskSet00
800A1538,Graph_Update
800A17E4,Graph_ThreadEntry
800A18DC,Graph_Alloc
800A1910,Graph_Alloc2
800A1950,Graph_GfxPlusOne
800A195C,Graph_BranchDlist
800A1974,Graph_DlistAlloc
800A19B0,ListAlloc_Init
800A19C4,ListAlloc_Alloc
800A1A30,ListAlloc_Free
800A1AB0,ListAlloc_FreeAll
800A1B00,Main
800A1EB0,PadMgr_AcquireSerialEventQueue
800A1EE0,PadMgr_ReleaseSerialEventQueue
800A1F08,PadMgr_LockPadData
800A1F34,PadMgr_UnlockPadData
800A1F60,PadMgr_UpdateRumble
800A21B0,PadMgr_RumbleStop
800A2254,PadMgr_RumbleReset
800A2264,PadMgr_RumbleSetSingle
800A227C,PadMgr_RumbleSet
800A22AC,PadMgr_UpdateInputs
800A248C,PadMgr_HandleRetrace
800A2628,PadMgr_HandlePreNMI
800A264C,PadMgr_RequestPadData
800A27C8,PadMgr_ThreadEntry
800A28C4,PadMgr_Init
800A29C0,Sched_SwapFrameBufferImpl
800A2A60,Sched_SwapFrameBuffer
800A2AA4,Sched_HandlePreNMI
800A2AB0,Sched_HandleNMI
800A2AE4,Sched_QueueTask
800A2B64,Sched_Yield
800A2BA4,Sched_GfxTaskFramebufferValid
800A2C68,Sched_Schedule
800A2D9C,Sched_SetNextFramebufferFromTask
800A2DE8,Sched_TaskComplete
800A2E60,Sched_RunTask
800A2FDC,Sched_HandleNotification
800A30E4,Sched_HandleRetrace
800A31CC,Sched_HandleRSPDone
800A3410,Sched_HandleRDPDone
800A34E4,Sched_Notify
800A3514,Sched_ThreadEntry
800A3670,Sched_Init
800A3750,SpeedMeter_InitImpl
800A3760,SpeedMeter_Init
800A3784,SpeedMeter_Destroy
800A3790,SpeedMeter_DrawTimeEntries
800A3C54,SpeedMeter_InitAllocEntry
800A3C98,SpeedMeter_DrawAllocEntry
800A3EEC,SpeedMeter_DrawAllocEntries
800A4190,SysCfb_Init
800A4258,SysCfb_Reset
800A4278,SysCfb_GetFbPtr
800A42A0,SysCfb_GetFbEnd
800A42B0,Math_FactorialF
800A43B0,Math_Factorial
800A4474,Math_PowF
800A449C,Math_SinF
800A44F0,Math_CosF
800A4550,Math3D_PlaneVsLineSegClosestPoint
800A4670,Math3D_LineVsLineClosestTwoPoints
800A491C,Math3D_LineClosestToPoint
800A4A08,Math3D_FindPointOnPlaneIntersect
800A4A68,Math3D_PlaneVsPlaneNewLine
800A4C48,Math3D_PlaneVsPlaneVsLineClosestPoint
800A4CC4,Math3D_PointOnInfiniteLine
800A4D10,Math3D_LineSplitRatio
800A4D5C,Math3D_Cos
800A4D80,Math3D_CosOut
800A4E38,Math3D_Vec3fReflect
800A4F0C,Math3D_PointInSquare2D
800A4F70,Math3D_CirSquareVsTriSquare
800A50B0,Math3D_SphCubeVsTriCube
800A52D4,Math3D_Dist1DSq
800A52EC,Math3D_Dist1D
800A5310,Math3D_Dist2DSq
800A5354,Math3D_Dist2D
800A5384,Math3D_Vec3fMagnitudeSq
800A53B0,Math3D_Vec3fMagnitude
800A53D8,Math3D_Vec3fDistSq
800A5400,Math3D_Vec3f_DistXYZ
800A5420,Math3D_DistXYZ16toF
800A5498,Math3D_Vec3fDiff_CrossZ
800A54D8,Math3D_Vec3fDiff_CrossX
800A5518,Math3D_Vec3fDiff_CrossY
800A5558,Math3D_Vec3f_Cross
800A55CC,Math3D_SurfaceNorm
800A5634,Math3D_PointRelativeToCubeFaces
800A56E0,Math3D_PointRelativeToCubeEdges
800A5890,Math3D_PointRelativeToCubeVertices
800A5A0C,Math3D_LineVsCube
800A6484,Math3D_LineVsCubeShort
800A65F0,Math3D_RotateXZPlane
800A667C,Math3D_DefPlane
800A6790,Math3D_Planef
800A67D0,Math3D_Plane
800A680C,Math3D_UDistPlaneToPos
800A6844,Math3D_DistPlaneToPos
800A68C8,Math3D_TriChkPointParaYImpl
800A6BE4,Math3D_TriChkPointParaYDeterminate
800A6C2C,Math3D_TriChkPointParaYSlopedY
800A6C7C,Math3D_TriChkPointParaYIntersectDist
800A6D2C,Math3D_TriChkPointParaYIntersectInsideTri
800A6DD8,Math3D_TriChkPointParaY
800A6E54,Math3D_TriChkLineSegParaYIntersect
800A6FC8,Math3D_TriChkPointParaYDist
800A703C,Math3D_TriChkPointParaXImpl
800A7358,Math3D_TriChkPointParaXDeterminate
800A73A0,Math3D_TriChkPointParaXIntersect
800A7454,Math3D_TriChkPointParaX
800A74D0,Math3D_TriChkLineSegParaXIntersect
800A7658,Math3D_TriChkPointParaXDist
800A76CC,Math3D_TriChkPointParaZImpl
800A7A14,Math3D_TriChkPointParaZDeterminate
800A7A5C,Math3D_TriChkPointParaZIntersect
800A7B10,Math3D_TriChkPointParaZ
800A7B8C,Math3D_TriChkLineSegParaZIntersect
800A7D18,Math3D_TriChkLineSegParaZDist
800A7D8C,Math3D_LineSegFindPlaneIntersect
800A7E68,Math3D_LineSegVsPlane
800A7F70,Math3D_TriLineIntersect
800A80D4,Math3D_TriNorm
800A8184,Math3D_PointInSph
800A81D4,Math3D_PointDistSqToLine2D
800A831C,Math3D_LineVsSph
800A8524,Math3D_GetSphVsTriIntersectPoint
800A8664,Math3D_TriVsSphIntersect
800A8A84,Math3D_PointInCyl
800A8B40,Math3D_CylVsLineSeg
800A9508,Math3D_CylTriVsIntersect
800A9988,Math3D_CylVsTri
800A99A8,Math3D_SphVsSph
800A99C8,Math3D_SphVsSphOverlap
800A99E8,Math3D_SphVsSphOverlapCenter
800A9AC0,Math3D_SphVsCylOverlapDist
800A9AE0,Math3D_SphVsCylOverlapCenterDist
800A9C50,Math3D_CylOutsideCyl
800A9C70,Math3D_CylOutsideCylDist
800A9E40,Math3D_TriVsTriIntersect
800AA1C0,Math3D_XZInSphere
800AA234,Math3D_XYInSphere
800AA2A8,Math3D_YZInSphere
800AA320,Math_GetAtan2Tbl
800AA398,Math_Atan2S
800AA510,Math_Atan2F
800AA550,Matrix_Init
800AA58C,Matrix_Push
800AA5C4,Matrix_Pop
800AA5E0,Matrix_Get
800AA604,Matrix_Put
800AA62C,Matrix_GetCurrent
800AA63C,Matrix_Mult
800AA694,Matrix_Translate
800AA79C,Matrix_Scale
800AA880,Matrix_RotateX
800AAA34,Matrix_RotateY
800AABEC,Matrix_RotateZ
800AADA0,Matrix_RotateZYX
800AB05C,Matrix_TranslateRotateZYX
800AB3B0,Matrix_SetTranslateRotateYXZ
800AB55C,Matrix_MtxFToMtx
800AB778,Matrix_ToMtx
800AB7A0,Matrix_NewMtx
800AB7CC,Matrix_MtxFToNewMtx
800AB7F8,Matrix_MultVec3f
800AB8B0,Matrix_MtxFCopy
800AB9B8,Matrix_MtxToMtxF
800ABC0C,Matrix_MultVec3fExt
800ABCBC,Matrix_Transpose
800ABCF4,Matrix_ReplaceRotation
800ABDF0,Matrix_MtxFToYXZRotS
800ABF88,Matrix_MtxFToZYXRotS
800AC120,Matrix_RotateAxis
800AC588,Matrix_SetTranslateUniformScaleMtxF
800AC5F0,Matrix_SetTranslateUniformScaleMtx
800AC640,Matrix_SetTranslateUniformScaleMtx2
800AC730,Matrix_SetTranslateScaleMtx1
800AC850,Matrix_SetTranslateScaleMtx2
800AC950,SysUcode_GetUCodeBoot
800AC960,SysUcode_GetUCodeBootSize
800AC97C,SysUcode_GetUCode
800AC98C,SysUcode_GetUCodeData
800AC9A0,RumbleMgr_Update
800ACCB0,RumbleMgr_Init
800ACCE8,RumbleMgr_Destroy
800ACD00,func_800D31A0
800ACD30,IrqMgr_AddClient
800ACDBC,IrqMgr_RemoveClient
800ACF30,IrqMgr_CheckStacks
800ACFDC,IrqMgr_HandleRetrace
800AD094,IrqMgr_ThreadEntry
800AD164,IrqMgr_Init
800AF5B0,Kanji_OffsetFromShiftJIS
800B00A0,AudioSynth_InitNextRingBuf
800B041C,func_800DB03C
800B04A4,AudioSynth_Update
800B06A0,func_800DB2C0
800B0710,AudioSynth_LoadRingBuffer1AtTemp
800B07B8,AudioSynth_SaveRingBuffer1AtTemp
800B0860,AudioSynth_LeakReverb
800B08C4,func_800DB4E4
800B0A60,func_800DB680
800B0C08,func_800DB828
800B0E20,AudioSynth_FilterReverb
800B0EC8,AudioSynth_MaybeMixRingBuffer1
800B0F74,func_800DBB94
800B0F7C,AudioSynth_ClearBuffer
800B0F9C,func_800DBBBC
800B0FA4,func_800DBBC4
800B0FAC,func_800DBBCC
800B0FB4,AudioSynth_Mix
800B0FE8,func_800DBC08
800B0FF0,func_800DBC10
800B0FF8,func_800DBC18
800B1000,AudioSynth_SetBuffer
800B1034,func_800DBC54
800B103C,func_800DBC5C
800B1044,AudioSynth_DMemMove
800B1070,func_800DBC90
800B1078,func_800DBC98
800B1080,func_800DBCA0
800B1088,func_800DBCA8
800B1090,AudioSynth_InterL
800B10B4,AudioSynth_EnvSetup1
800B10E8,func_800DBD08
800B10F0,AudioSynth_LoadBuffer
800B1118,AudioSynth_SaveBuffer
800B1140,AudioSynth_EnvSetup2
800B115C,func_800DBD7C
800B1164,func_800DBD84
800B116C,func_800DBD8C
800B1174,AudioSynth_S8Dec
800B1190,AudioSynth_HiLoGain
800B11C4,AudioSynth_UnkCmd19
800B11F8,func_800DBE18
800B1200,func_800DBE20
800B1208,func_800DBE28
800B1210,func_800DBE30
800B1218,AudioSynth_UnkCmd3
800B123C,func_800DBE5C
800B1244,func_800DBE64
800B124C,func_800DBE6C
800B1254,AudioSynth_LoadFilterBuffer
800B1278,AudioSynth_LoadFilterSize
800B1290,AudioSynth_LoadRingBuffer1
800B133C,AudioSynth_LoadRingBuffer2
800B13E8,AudioSynth_LoadRingBufferPart
800B1454,AudioSynth_SaveRingBufferPart
800B14C0,AudioSynth_SaveBufferOffset
800B1504,AudioSynth_MaybeLoadRingBuffer2
800B1544,AudioSynth_LoadReverbSamples
800B15B8,AudioSynth_SaveReverbSamples
800B16BC,AudioSynth_SaveRingBuffer2
800B1764,AudioSynth_DoOneAudioUpdate
800B1CF0,AudioSynth_ProcessNote
800B2A0C,AudioSynth_FinalResample
800B2AAC,AudioSynth_ProcessEnvelope
800B2DD4,AudioSynth_LoadWaveSamples
800B2F44,AudioSynth_ApplyHaasEffect
800B3200,AudioHeap_CalculateAdsrDecay
800B321C,AudioHeap_InitAdsrDecayTable
800B3360,AudioHeap_ResetLoadStatus
800B3428,AudioHeap_DiscardFont
800B350C,AudioHeap_ReleaseNotesForFont
800B3594,AudioHeap_DiscardSequence
800B3618,AudioHeap_WritebackDCache
800B3638,AudioHeap_AllocZeroedAttemptExternal
800B3690,AudioHeap_AllocAttemptExternal
800B36E8,AudioHeap_AllocDmaMemory
800B3724,AudioHeap_AllocDmaMemoryZeroed
800B3760,AudioHeap_AllocZeroed
800B37BC,AudioHeap_Alloc
800B3814,AudioHeap_InitPool
800B383C,AudioHeap_InitPersistentCache
800B3850,AudioHeap_InitTemporaryCache
800B3880,AudioHeap_ResetPool
800B3890,AudioHeap_PopPersistentCache
800B39D0,AudioHeap_InitMainPools
800B3A30,AudioHeap_InitSessionPools
800B3AB4,AudioHeap_InitCachePools
800B3B38,AudioHeap_InitPersistentPoolsAndCaches
800B3BFC,AudioHeap_InitTemporaryPoolsAndCaches
800B3CC0,AudioHeap_AllocCached
800B4454,AudioHeap_SearchCaches
800B44AC,AudioHeap_SearchRegularCaches
800B45B8,func_800DF1D8
800B498C,AudioHeap_ClearFilter
800B49BC,AudioHeap_LoadLowPassFilter
800B4A10,AudioHeap_LoadHighPassFilter
800B4A68,AudioHeap_LoadFilter
800B4B9C,AudioHeap_UpdateReverb
800B4BA4,AudioHeap_UpdateReverbs
800B4C68,AudioHeap_ClearCurrentAiBuffer
800B4CD4,AudioHeap_ResetStep
800B4FD8,AudioHeap_Init
800B58C8,AudioHeap_SearchPermanentCache
800B5920,AudioHeap_AllocPermanent
