80000400,entrypoint
800833CC,Scene_DrawConfigChamberOfTheSages
800835F0,Scene_DrawConfigGreatFairyFountain
80083788,Scene_DrawConfigGraveExitLightShining
80083860,Scene_DrawConfigFairysFountain
800839C4,Scene_DrawConfigShadowTempleAndWell
80083B50,Scene_DrawConfigThievesHideout
800AC6F0,func_800D31A0
800CF310,proutSprintf
800CF334,vsprintf
800CF384,sprintf
800CF3E0,PrintUtils_VPrintf
800CF414,PrintUtils_Printf
800CF440,Sleep_Cycles
800CF4AC,Sleep_Nsec
800CF4FC,Sleep_Usec
800CF54C,Sleep_Msec
800CF5A0,Sleep_Sec
800CF5E0,JpegUtils_ProcessQuantizationTable
800CF648,JpegUtils_ParseHuffmanCodesLengths
800CF6CC,JpegUtils_GetHuffmanCodes
800CF738,JpegUtils_SetHuffmanTable
800CF7E0,JpegUtils_ProcessHuffmanTableImpl
800CF89C,JpegUtils_ProcessHuffmanTable
800CF974,JpegUtils_SetHuffmanTableOld
800CFA1C,JpegUtils_ProcessHuffmanTableImplOld
800CFAF0,JpegDecoder_Decode
800CFD18,JpegDecoder_ProcessMcu
800CFEB4,JpegDecoder_ParseNextSymbol
800CFFF0,JpegDecoder_ReadBits
800D1820,sqrtf
800D54D0,_Ldtob
800D5960,_Ldunscale
800D5A18,_Genld
800D5FE0,ldiv
800D6064,lldiv
800D6170,_Litob
800D6480,guMtxF2L
800D64F0,__d_to_ll
800D650C,__f_to_ll
800D6528,__d_to_ull
800D65C8,__f_to_ull
800D6664,__ll_to_d
800D667C,__ll_to_f
800D6694,__ull_to_d
800D66C8,__ull_to_f
800D6700,osViGetCurrentFramebuffer
800D6740,__osSpSetPc
800D6770,sqrt
800D6780,absf
800D6790,fmodf
800D67E0,__osMemset
800D6810,__osMemmove
